frame,gtoid,oid_1,oid_2,x,y,z,dt1,dt2,dt3,gtx,gty,gtz,ee,kcounter
3173.0,2,2.0,2.0,-0.80132824,4.434777,1.7020397,0.00029897081111585067,0.0002867313955903228,0.0013932526818518,-0.801328382251848,4.43477731290072,1.7020397451643399,5.488440129409942e-07,9.0
3174.0,2,2.0,2.0,-0.80136985,4.434782,1.7020564,0.00028913217329318286,0.00027647543242892425,0.001360762164467642,-0.8013699098925959,4.4347818204583,1.70205619056337,3.0741295660414096e-07,9.0
3175.0,2,2.0,2.0,-0.8014529,4.434829,1.7020686,0.00031720866599016517,0.0002984467285500614,0.001268494477372641,-0.8014528402831911,4.43482859871927,1.70206818821764,7.415194471177805e-07,9.0
3176.0,2,2.0,2.0,-0.8014981,4.434819,1.702082,0.0002856600232234996,0.0002732370450644339,0.0012856319305015237,-0.801498431464514,4.434820120667999,1.70208246358517,1.0439374043269664e-06,9.0
3177.0,2,2.0,2.0,-0.8015078,4.434823,1.7020915,0.0003041633493126028,0.00028123362767473736,0.0013613984748050295,-0.801507913406337,4.43482284923886,1.7020913361241299,2.635685219031582e-07,9.0
3178.0,2,2.0,2.0,-0.80152124,4.434804,1.7021573,0.00033476946180144296,0.0003156359040303869,0.001347908900218883,-0.801521095153371,4.43480397462354,1.7021570635416698,2.4455400139534417e-07,9.0
3179.0,2,2.0,2.0,-0.80155027,4.4348373,1.7021881,0.00028462066165957367,0.00025829455569237325,0.0013012074063315044,-0.801550458141132,4.43483787486403,1.70218827708508,5.838028887079597e-07,9.0
3180.0,2,2.0,2.0,-0.80158097,4.4348683,1.7022069,0.0003067937483365313,0.000290885806634833,0.0012630540374800998,-0.8015810161382029,4.434868183627021,1.7022066116033199,2.8732121048185333e-07,9.0
3181.0,2,2.0,2.0,-0.8015626,4.434847,1.7022234,0.00029452866311885373,0.0002775982668481447,0.0013423399513340355,-0.801562449333309,4.43484664243332,1.70222301715966,4.92809822903677e-07,9.0
3182.0,2,2.0,2.0,-0.80156285,4.4348354,1.7022228,0.00033267182004692586,0.000310136135283301,0.001402709215737131,-0.8015630451451649,4.4348359892261,1.70222302212227,6.223425303194922e-07,9.0
3183.0,2,2.0,2.0,-0.8016113,4.434886,1.7022374,0.00031181061058305204,0.0002964428259133456,0.0013030156142558279,-0.801611616642144,4.434886288779301,1.70223746729971,4.512783577178965e-07,9.0
3184.0,2,2.0,2.0,-0.8016132,4.434895,1.7022605,0.0002863184404873209,0.0002877432389709611,0.001260764218444473,-0.801613230896626,4.434894397217961,1.70225985324681,9.069787054208181e-07,9.0
3185.0,2,2.0,2.0,-0.80163026,4.434903,1.7022816,0.0003180636975912421,0.0002988314942058423,0.0013297840620051715,-0.801630202162972,4.43490281805085,1.70228127009557,4.6374851621352734e-07,9.0
3186.0,2,2.0,2.0,-0.80162054,4.4349275,1.7022794,0.0002998343378521895,0.0002798946055690976,0.001326885897087619,-0.801620467928465,4.43492734398461,1.7022793161621301,1.9350298951364975e-07,9.0
3187.0,2,2.0,2.0,-0.80165803,4.434908,1.7022734,0.0003178489004653784,0.0003121916047916784,0.0013544345689543592,-0.8016580311425411,4.4349078415310395,1.7022731654852201,2.1563633566731882e-07,9.0
3188.0,2,2.0,2.0,-0.8017384,4.4349356,1.7022964,0.0003315404066484007,0.0003061569510123263,0.0013311429981369923,-0.801738396107683,4.43493589570114,1.7022962062951998,3.678716554661968e-07,9.0
3189.0,2,2.0,2.0,-0.8017418,4.434882,1.702293,0.00031668271498119793,0.00029598419951071264,0.0013483114872729803,-0.8017418243863291,4.434882752402979,1.7022932647968398,6.321074008040393e-07,9.0
3190.0,2,2.0,2.0,-0.80175245,4.434882,1.7022516,0.0003069418294785464,0.00028617978932743426,0.0014238574675628924,-0.80175263881961,4.434882473038909,1.7022517490290194,4.124351107440979e-07,9.0
3191.0,2,2.0,2.0,-0.8017433,4.43484,1.7022407,0.00030199826488797044,0.0002805646967658504,0.0013881671840455406,-0.8017436923042841,4.4348413301418494,1.7022408964596,1.2003029209927226e-06,9.0
3192.0,2,2.0,2.0,-0.8017945,4.4348865,1.702294,0.00028187564475956606,0.00027268277381153894,0.0012983414007439447,-0.801794909961431,4.43488686350129,1.70229436309996,6.702839445388684e-07,9.0
3193.0,2,2.0,2.0,-0.8017991,4.434894,1.7022895,0.0003046136661737364,0.00029628399113335036,0.001234543950899893,-0.801799498951738,4.43489515848143,1.70228996694711,1.2458419387203713e-06,9.0
3194.0,2,2.0,2.0,-0.8017987,4.4348946,1.702284,0.00030372888755891836,0.0002884381112266965,0.0013497571164311742,-0.8017990395876089,4.434895079355449,1.7022841066411802,6.314861956673059e-07,9.0
3195.0,2,2.0,2.0,-0.8017853,4.4349155,1.7022363,0.0003169295952147877,0.00029295947467744554,0.0013601074078361955,-0.8017856042597299,4.434916730183899,1.70223692584871,1.3810312181864742e-06,9.0
3196.0,2,2.0,2.0,-0.80173796,4.4349003,1.7021917,0.0003038287798631245,0.00028508471518762235,0.0013890502032205905,-0.8017382529074879,4.43490164177105,1.70219225760499,1.4922406470823401e-06,9.0
3197.0,2,2.0,2.0,-0.8016316,4.434772,1.7021677,0.00029609166062982695,0.00027135167681535677,0.00152897758798719,-0.8016314861147271,4.43477215568128,1.70216750292384,3.1812209176267006e-07,9.0
3198.0,2,2.0,2.0,-0.80159587,4.434775,1.7021171,0.00032409601072913574,0.0002960470831112616,0.0014911390331291616,-0.8015960528961,4.434775469819989,1.7021173226197301,6.663118197994141e-07,9.0
3199.0,2,2.0,2.0,-0.80156684,4.4347925,1.7021064,0.00029464649423971423,0.0002821000233552695,0.0012752871595747089,-0.80156675751852,4.43479147019146,1.7021055831982401,1.3053929299121216e-06,9.0
3200.0,2,2.0,2.0,-0.80150384,4.434755,1.7020696,0.0003240392431393957,0.00031798936413451884,0.0013291897201075378,-0.8015041891089649,4.43475518460272,1.70206993369799,5.6837255613099e-07,9.0
3201.0,2,2.0,2.0,-0.8014668,4.4347396,1.7020503,0.0003134990911348723,0.00029138298913267136,0.001399994913167806,-0.8014670465333921,4.43474011339422,1.70205051774188,6.002546190189736e-07,9.0
3202.0,2,2.0,2.0,-0.80144906,4.434776,1.7020452,0.00033232105778324694,0.00032270305251813625,0.0013022550914362112,-0.8014494029368281,4.43477668219244,1.70204541105071,9.424962540649992e-07,9.0
3203.0,2,2.0,2.0,-0.8013998,4.4347696,1.7019764,0.00031345275965577457,0.0003020434223799384,0.001316471074183379,-0.8013998972394979,4.4347699169277,1.7019763867895998,2.966783686176685e-07,9.0
3204.0,2,2.0,2.0,-0.8013297,4.4347076,1.7019522,0.00029937503580867997,0.0002770027638234751,0.001452887675716452,-0.8013300171280799,4.43470860015115,1.70195262699356,1.097337489633943e-06,9.0
3205.0,2,2.0,2.0,-0.8013347,4.4347687,1.7019777,0.0003107516421891887,0.0002818000369870788,0.0013355857859527853,-0.8013347875591439,4.434769364956471,1.70197794177446,7.282233646561329e-07,9.0
3206.0,2,2.0,2.0,-0.80130297,4.434752,1.7019447,0.00033126160303709185,0.0003152067974383499,0.0012587258291066156,-0.8013031821281171,4.43475249532238,1.70194499244229,6.193510784799859e-07,9.0
3207.0,2,2.0,2.0,-0.8012532,4.434698,1.7019318,0.0003161935159141649,0.000303199384063646,0.0014355809162728602,-0.8012533229208,4.43469808350105,1.7019317628749302,1.440832849274884e-07,9.0
3208.0,2,2.0,2.0,-0.8012526,4.434738,1.701932,0.0002855591621369058,0.0002716569039762362,0.0013586508328542,-0.8012525023460879,4.43473756245924,1.7019316215289002,6.90269593595391e-07,9.0
3209.0,2,2.0,2.0,-0.8012834,4.4348273,1.7018778,0.0003068473269536298,0.00028407397888940977,0.001203575960812674,-0.801283377604444,4.434826875899579,1.70187763510065,4.947785137290032e-07,9.0
3210.0,2,2.0,2.0,-0.8012025,4.4347515,1.7018611,0.00029138602621969767,0.0002768051555221973,0.0013561218515766007,-0.8012023739262539,4.43475121241009,1.7018604594262399,7.528477712263475e-07,9.0
3211.0,2,2.0,2.0,-0.80133384,4.4349313,1.7018268,0.0003121141588735554,0.00029469208709542727,0.0012879569804152967,-0.80133412551139,4.434932284023689,1.70182756443756,1.2877942763847736e-06,9.0
3212.0,2,2.0,2.0,-0.8013293,4.4349704,1.7017806,0.00029582973093056353,0.0002657802792782604,0.0011412761593762263,-0.8013296998975079,4.43497077080108,1.70178092700496,6.621268322347347e-07,9.0
3213.0,2,2.0,2.0,-0.8012967,4.434945,1.7017709,0.0003118008925753202,0.00029893698069827224,0.0014165904265973502,-0.8012968667866879,4.43494545911699,1.7017708464278,3.894438697238683e-07,9.0
3214.0,2,2.0,2.0,-0.80132383,4.434966,1.7018161,0.00031211329303459934,0.00027896287940620823,0.0013912703667202607,-0.8013240189294729,4.434966506133571,1.7018164820951198,6.088919278654091e-07,9.0
3215.0,2,2.0,2.0,-0.80126584,4.4349227,1.7017843,0.0003007720091545707,0.0002867852375629809,0.001373304490843454,-0.801266171438232,4.4349239826953895,1.70178491393022,1.485629735368538e-06,9.0
3216.0,2,2.0,2.0,-0.80125654,4.4348974,1.7018076,0.00028450147271996684,0.0002729216215016095,0.001436252892564207,-0.8012568733166161,4.4348985660996405,1.7018077945109804,1.2046065159929036e-06,9.0
3217.0,2,2.0,2.0,-0.80118805,4.43479,1.7018154,0.0003116769939879305,0.0002867197847535863,0.0014493787127193244,-0.8011882666717979,4.43479096097211,1.7018158133243702,9.637519030933141e-07,9.0
3218.0,2,2.0,2.0,-0.80125064,4.4348564,1.7018327,0.00032437320061262653,0.0003057180511518709,0.0013471276813049775,-0.801250821708432,4.43485690558391,1.70183283125513,5.542983743998102e-07,9.0
3219.0,2,2.0,2.0,-0.8012485,4.4348464,1.7018346,0.0003214639482393977,0.0002949268835550356,0.0012117346665995118,-0.801248824994124,4.434846701534481,1.70183484428009,5.31981507023042e-07,9.0
3220.0,2,2.0,2.0,-0.80125123,4.4348335,1.7018416,0.0003203435467185045,0.0002991376545082858,0.0013536757660347896,-0.801251176883457,4.43483335535233,1.70184143206128,2.413917167426849e-07,9.0
3221.0,2,2.0,2.0,-0.8012648,4.434858,1.7018203,0.0003122201320024942,0.0002924840889590996,0.0013352926475624918,-0.801264868914756,4.43485816683808,1.70182067124042,5.285416451842785e-07,9.0
3222.0,2,2.0,2.0,-0.801274,4.4348674,1.7017874,0.0003102063527080645,0.00029491793924307785,0.0013229372468750982,-0.801274177955666,4.43486812039734,1.7017876894456498,8.305118723323498e-07,9.0
3223.0,2,2.0,2.0,-0.80130416,4.4348392,1.7017958,0.00029831850798700543,0.0002851471518852122,0.001364745377121799,-0.8013042628428099,4.43483998979405,1.7017960026747303,7.708661148215125e-07,9.0
3224.0,2,2.0,2.0,-0.8012515,4.434787,1.7018149,0.0002917722457027594,0.0002762462434588997,0.001413441611111083,-0.8012516180033991,4.43478734235118,1.70181508741069,5.987337742566839e-07,9.0
3225.0,2,2.0,2.0,-0.80122334,4.434728,1.7018123,0.0002806715436918239,0.0002593870295868328,0.001445869378195825,-0.80122374652176,4.43472900376253,1.7018125690069401,9.973188428551307e-07,9.0
3226.0,2,2.0,2.0,-0.8012552,4.434753,1.701822,0.00029791798914402534,0.0002860896780703115,0.0013389391639645905,-0.801255402217157,4.43475321815407,1.70182207952474,3.3033270892931457e-07,9.0
3227.0,2,2.0,2.0,-0.80124754,4.4347324,1.7018274,0.00030154485767752703,0.0002839285739355546,0.0012801083989212852,-0.801247736679637,4.4347328106973,1.7018274836284197,4.3041509178112636e-07,9.0
3228.0,2,2.0,2.0,-0.8012595,4.4347334,1.7018371,0.00031843399716535714,0.0003006643028129474,0.0013388392419928915,-0.8012597259484849,4.434734578609679,1.70183758902913,1.3157249607584906e-06,9.0
3229.0,2,2.0,2.0,-0.80126226,4.4347363,1.7018545,0.00030637985304338144,0.00029026281191590897,0.0013141183278604553,-0.8012621471032839,4.43473617888055,1.7018541971444798,3.016367968920681e-07,9.0
3230.0,2,2.0,2.0,-0.8012092,4.4346747,1.7018281,0.0002963520569210232,0.00028718943161720745,0.0014027673631501092,-0.801209073851448,4.434674408279331,1.7018277551046999,5.13371978485595e-07,9.0
3231.0,2,2.0,2.0,-0.8012461,4.4347296,1.7018095,0.000297593934874385,0.00028771451178499774,0.0013689612179415209,-0.8012464824563381,4.43473032033347,1.70181009173406,1.0078439214745617e-06,9.0
3232.0,2,2.0,2.0,-0.80128217,4.434794,1.7017602,0.00030941808802253945,0.0002946501360270304,0.0012168797164999244,-0.8012820235779229,4.434793749758,1.7017599634759801,3.2292071288889705e-07,9.0
3233.0,2,2.0,2.0,-0.80127245,4.434772,1.7017435,0.00029890327914472437,0.00028122815626829833,0.0013211766435108478,-0.801272505828452,4.43477221135339,1.70174319734634,3.5146023247116297e-07,9.0
3234.0,2,2.0,2.0,-0.80131036,4.4348226,1.7017369,0.0002937263001854262,0.0002767923786564097,0.0013447773775893917,-0.801310531992983,4.43482234394027,1.7017366657836102,3.7958989024425974e-07,9.0
3235.0,2,2.0,2.0,-0.8012992,4.434831,1.7017034,0.00030401555710568573,0.00029396922406021986,0.0013003909043899625,-0.801299080915488,4.43483107265533,1.70170331839246,1.8697421522933732e-07,9.0
3236.0,2,2.0,2.0,-0.8012748,4.4348187,1.701723,0.0003121793885156876,0.00029428167857759036,0.001376927493953378,-0.8012749462780401,4.43481878808842,1.7017227870869598,2.603171103227368e-07,9.0
3237.0,2,2.0,2.0,-0.80123985,4.434814,1.7017424,0.0003161489997864919,0.00029326354115255526,0.0013666850429308753,-0.8012402291728081,4.4348156313179095,1.70174317915995,1.8641098096879538e-06,9.0
3238.0,2,2.0,2.0,-0.8011867,4.4347467,1.7017459,0.00032631542177341544,0.0003159942633601531,0.0014151907022035945,-0.80118666064041,4.43474626917185,1.7017453205808,7.235876348441943e-07,9.0
3239.0,2,2.0,2.0,-0.8012138,4.434823,1.7016973,0.00031793440354022096,0.0002981729692805857,0.0013494729333907338,-0.801213987094467,4.43482406560658,1.70169766548976,1.0927832704820914e-06,9.0
3240.0,2,2.0,2.0,-0.8012602,4.434893,1.7017183,0.000273442901288945,0.0002573920597228607,0.0011749945337330653,-0.8012605180909551,4.43489355943329,1.70171843232693,5.591016782815464e-07,9.0
3241.0,2,2.0,2.0,-0.8013107,4.4349995,1.701736,0.0002763527247680031,0.0002723350644373568,0.00115309946701362,-0.8013109756975599,4.4350008882269805,1.7017365072136998,1.5408674730982245e-06,9.0
3242.0,2,2.0,2.0,-0.80132145,4.435058,1.7017033,0.0002968099677218561,0.00028649711020989344,0.0012289530009242063,-0.80132130057298,4.435057656898221,1.70170270909893,7.707926183451036e-07,9.0
3243.0,2,2.0,2.0,-0.8013297,4.4350777,1.7017026,0.00031266993926237774,0.00029202707611375445,0.0013585306630446584,-0.801329954113398,4.4350788243690005,1.70170297997787,1.2516985477760725e-06,9.0
3244.0,2,2.0,2.0,-0.8012912,4.435049,1.7016584,0.00031564541922080025,0.00028871547345943327,0.0014381052999149053,-0.801291316094797,4.43504974959426,1.70165834571688,6.986101280164487e-07,9.0
3245.0,2,2.0,2.0,-0.80129176,4.4350686,1.7016566,0.0003202829933002249,0.0003086069911546474,0.0014140699779252254,-0.801292073086211,4.43507004853378,1.70165725225478,1.6200929761033608e-06,9.0
3246.0,2,2.0,2.0,-0.80130136,4.435117,1.7016333,0.00031862342990507386,0.00029072198788071546,0.0012812236429534491,-0.8013016870647071,4.43511718421549,1.70163360205772,5.932856478065815e-07,9.0
3247.0,2,2.0,2.0,-0.801284,4.435099,1.7016085,0.0002988454356227521,0.0002766558358189286,0.0013297596083604079,-0.8012841664884419,4.435100131754091,1.70160906693344,1.1470570291383968e-06,9.0
3248.0,2,2.0,2.0,-0.8013027,4.4351244,1.7016451,0.0003072466842581889,0.000286987939489336,0.0013473612201942182,-0.8013025973343629,4.43512423423339,1.70164491054187,2.878386322100917e-07,9.0
3249.0,2,2.0,2.0,-0.8013341,4.435212,1.7016444,0.000286012547064729,0.00026972828385396497,0.0012143597108378692,-0.801334497528841,4.43521289260351,1.70164485501913,9.664123846097866e-07,9.0
3250.0,2,2.0,2.0,-0.801336,4.4352307,1.7016454,0.0002969467218463251,0.0002811755421134876,0.001250986934641117,-0.801336085834563,4.43523124224635,1.70164522102207,5.41279723427549e-07,9.0
3251.0,2,2.0,2.0,-0.8013337,4.435212,1.7016606,0.0003272950455084356,0.00031244699545140975,0.0013840692600749847,-0.80133381425224,4.435212257934849,1.7016603002930202,3.6561316665598647e-07,9.0
3252.0,2,2.0,2.0,-0.8012831,4.4351916,1.701649,0.0003065509404223121,0.00027895726526594444,0.0014242714256183018,-0.801283071812,4.43519215906098,1.7016490007243499,5.324082417445049e-07,9.0
3253.0,2,2.0,2.0,-0.8012671,4.435181,1.7016381,0.000281848784027261,0.00026203575896488474,0.0014016093117477193,-0.8012670519561189,4.43518151082302,1.7016381086314003,3.7167324103674354e-07,9.0
3254.0,2,2.0,2.0,-0.80128723,4.4351926,1.7016495,0.00029822852235383834,0.00027146141928824363,0.0013265324771737225,-0.801287226731762,4.43519257521359,1.7016491848381698,3.6198675974986945e-07,9.0
3255.0,2,2.0,2.0,-0.80128103,4.4352183,1.7016352,0.00031116625746108184,0.0002923902890188401,0.0012871290474113614,-0.801281044164886,4.43521777635706,1.7016346088191898,8.435444472731342e-07,9.0
3256.0,2,2.0,2.0,-0.80137384,4.435356,1.7016165,0.00027701149718950546,0.00026994960865067696,0.0011900488792911498,-0.8013737679320481,4.43535664404873,1.70161652589557,5.089518158454932e-07,9.0
3257.0,2,2.0,2.0,-0.8014344,4.4354057,1.7016428,0.000295353570095358,0.0002711721953119195,0.0011563626689690548,-0.8014346721233689,4.43540626632688,1.7016430316597697,6.633627176079525e-07,9.0
3258.0,2,2.0,2.0,-0.80139923,4.435353,1.7016236,0.00031539415971337803,0.0003004533988359981,0.0014057392997789916,-0.801399174839566,4.43535232968881,1.70162322778684,5.798183366237747e-07,9.0
3259.0,2,2.0,2.0,-0.801412,4.43534,1.7016493,0.00029483350834880184,0.0002695667835155291,0.001479625405293515,-0.801412400919,4.43534104460865,1.7016495761643697,1.2211525352688327e-06,9.0
3260.0,2,2.0,2.0,-0.8013318,4.4352202,1.7016691,0.00031379204148151985,0.0003026070344844811,0.0014733425607392503,-0.801331849875789,4.43522003798939,1.70166893297541,2.6330894339939866e-07,9.0
3261.0,2,2.0,2.0,-0.80131906,4.435181,1.701655,0.0003187205526842263,0.00029509317585052486,0.0014979382451577382,-0.801319062912371,4.43518109922234,1.70165491451646,1.2300983441310387e-07,9.0
3262.0,2,2.0,2.0,-0.8012994,4.435166,1.7016407,0.0003315992856869343,0.00030123861859010503,0.0013482131613236949,-0.80129951500992,4.4351660650581,1.7016404255515802,3.7156930506367767e-07,9.0
3263.0,2,2.0,2.0,-0.8012847,4.435157,1.7016494,0.00029478089669510155,0.0002769245178910751,0.001310513467893524,-0.8012849802635049,4.43515814078014,1.70165005224031,1.4915759141974306e-06,9.0
3264.0,2,2.0,2.0,-0.8012717,4.4351363,1.701669,0.00029777398981423175,0.0002798282287699294,0.0013206577146926955,-0.8012717752567149,4.43513670664348,1.7016691635565901,4.4165917354598935e-07,9.0
3265.0,2,2.0,2.0,-0.8012476,4.4351077,1.7016735,0.0003224781281119249,0.0002992992212398349,0.001359853084749795,-0.801247771812088,4.43510807632917,1.7016736763104503,4.4132278241483456e-07,9.0
3266.0,2,2.0,2.0,-0.801228,4.435143,1.701658,0.0003116982626920617,0.00030065118056654683,0.00132827141627379,-0.801228357014402,4.43514402886461,1.7016583278674802,1.1440621813811624e-06,9.0
3267.0,2,2.0,2.0,-0.8012338,4.4351645,1.7016798,0.0003195000626305955,0.00029664351518476906,0.0012657522258245403,-0.8012338832150869,4.43516466883779,1.70167950593846,3.905563354689746e-07,9.0
3268.0,2,2.0,2.0,-0.8011741,4.435094,1.7016683,0.0003126472716985518,0.00029487453758747506,0.001388855678532128,-0.801174026706893,4.43509358402359,1.70166761492824,7.160706276457828e-07,9.0
3269.0,2,2.0,2.0,-0.8011531,4.435076,1.701687,0.0003336982867381266,0.0003107764617311659,0.0014485074229188069,-0.801153273997386,4.43507678704701,1.70168719954044,6.119395536553024e-07,9.0
3270.0,2,2.0,2.0,-0.8011465,4.4350653,1.7016933,0.00029501114244112614,0.0002896556125620009,0.0013355071954882164,-0.801146615699481,4.43506570265572,1.7016931383827805,4.736959202326702e-07,9.0
3271.0,2,2.0,2.0,-0.8011638,4.435061,1.7017353,0.0003048988544946951,0.00027683764722041815,0.0013080201819522137,-0.8011641198792809,4.435061257577379,1.70173562087135,5.629438592030899e-07,9.0
3272.0,2,2.0,2.0,-0.8011911,4.435046,1.7017702,0.0002983060242627289,0.00028078611211412863,0.0013073401250980395,-0.801191116664318,4.4350455567262195,1.70176965722911,8.30258529078234e-07,9.0
3273.0,2,2.0,2.0,-0.8012458,4.43511,1.7017795,0.00031085135776720563,0.00028971915492093103,0.001264864042354333,-0.801246054245074,4.435110609695979,1.70177962015578,5.88656231879283e-07,9.0
3274.0,2,2.0,2.0,-0.80123466,4.4350743,1.7017709,0.0003299459595496046,0.00030817732408650045,0.0013091732402286515,-0.8012348748108961,4.4350743701546,1.70177085334287,2.2149794800740917e-07,9.0
3275.0,2,2.0,2.0,-0.8011925,4.434997,1.7017801,0.0003000235756189795,0.00029034549652351416,0.0014883003252969677,-0.801192464358696,4.43499768663039,1.70178012413424,6.091623280324446e-07,9.0
3276.0,2,2.0,2.0,-0.8011937,4.4349575,1.7017906,0.00031655712660949575,0.0002980800346676915,0.0014541312339885564,-0.8011940840062219,4.43495852299713,1.70179117619724,1.2412114319562804e-06,9.0
3277.0,2,2.0,2.0,-0.8012271,4.4349585,1.7018512,0.00032523663304573347,0.00031172457670436415,0.0013091101341732249,-0.801227161380127,4.43495863483156,1.7018512039559601,1.9494872569165975e-07,9.0
3278.0,2,2.0,2.0,-0.80126184,4.434943,1.7019007,0.00031560110227246696,0.00030887361316445094,0.0012660563901224107,-0.801262099041095,4.434944055354939,1.7019010839119602,9.648902472333044e-07,9.0
3279.0,2,2.0,2.0,-0.8012426,4.434866,1.7019898,0.00030701693071932823,0.00028118021214140754,0.0013698565937004892,-0.801242610600323,4.43486580660598,1.7019898289925102,1.578589427106153e-07,9.0
3280.0,2,2.0,2.0,-0.8013263,4.434931,1.7019998,0.0002932720722697013,0.00026489802655760286,0.0013105231845381205,-0.801326299348044,4.43493069769278,1.70199968263096,1.4673209642517327e-07,9.0
3281.0,2,2.0,2.0,-0.8013715,4.43496,1.7020047,0.00030857121464578086,0.0002921783999454419,0.0012181125600567247,-0.8013718335672599,4.43496029288476,1.70200494032499,5.810842987145678e-07,9.0
3282.0,2,2.0,2.0,-0.8014057,4.4349875,1.7019987,0.0003321975532912802,0.0003127045289375019,0.0012999397013374505,-0.801405596788812,4.4349876635105705,1.7019984441100597,3.197752567155813e-07,9.0
3283.0,2,2.0,2.0,-0.8014649,4.435024,1.7019994,0.00030706499455845915,0.0002905542142457307,0.0013040938281455169,-0.80146491666547,4.43502308596514,1.70199901094776,8.126009992008177e-07,9.0
3284.0,2,2.0,2.0,-0.8014402,4.4349723,1.7020112,0.00029880072838750493,0.0002793038680124482,0.0013767491782840284,-0.801440388659425,4.43497254991122,1.7020112431872303,3.3702337339125504e-07,9.0
3285.0,2,2.0,2.0,-0.8015866,4.435106,1.702053,0.00031795055014072204,0.00028893643860783413,0.0012642418304971356,-0.801586878288694,4.4351068688359705,1.7020534267404501,1.1959073100287986e-06,9.0
3286.0,2,2.0,2.0,-0.8015626,4.4350734,1.7021029,0.000296734436517454,0.0002769362941421605,0.0011957953558863483,-0.801562713113283,4.4350735328454505,1.7021025062003,4.3659831612370774e-07,9.0
3287.0,2,2.0,2.0,-0.80160016,4.435093,1.702131,0.00029873159826365736,0.00028314642798932255,0.00139274102928482,-0.801600444705534,4.43509407521469,1.70213175815736,1.3887576945614202e-06,9.0
3288.0,2,2.0,2.0,-0.8017344,4.435256,1.7021371,0.00032636522132634127,0.00030792304505666834,0.0011778111033801406,-0.8017343472089811,4.43525619130221,1.70213700390319,2.200676999406563e-07,9.0
3289.0,2,2.0,2.0,-0.8016998,4.4352217,1.7021277,0.0003183259665888727,0.0003029330098911487,0.0012404210654597015,-0.8017000379781,4.43522206969736,1.70212804754164,5.754086855168267e-07,9.0
3290.0,2,2.0,2.0,-0.80180764,4.43539,1.7021712,0.0002977817330815924,0.0002762103778763958,0.001289067161598449,-0.801807717209387,4.43538996250318,1.70217084831776,3.674627282532771e-07,9.0
3291.0,2,2.0,2.0,-0.801927,4.4356017,1.7021803,0.00031322325224891756,0.00030248695549062177,0.000988882331416548,-0.801926821505891,4.43560159458743,1.7021801008937303,2.5138659175624504e-07,9.0
3292.0,2,2.0,2.0,-0.8019711,4.435666,1.702221,0.0003283063340973058,0.00030625279049445453,0.001143865094344401,-0.801971017925263,4.43566598451309,1.70222085181487,2.1786013702996695e-07,9.0
3293.0,2,2.0,2.0,-0.8020009,4.435718,1.702279,0.00031774835900932885,0.00029801706335774725,0.0013534476455838535,-0.8020009894797099,4.43571818354389,1.70227878870267,2.465518651279785e-07,9.0
3294.0,2,2.0,2.0,-0.80202127,4.4357643,1.7023057,0.0003193773042653447,0.00028796296260225063,0.0013466233251365834,-0.802021226452263,4.43576454378916,1.70230553594634,2.721797550056508e-07,9.0
3295.0,2,2.0,2.0,-0.8020531,4.4358153,1.7023879,0.0003147794568576501,0.00030085140974733804,0.001303636754427925,-0.8020531828715401,4.435814897124579,1.7023875911393698,5.596236419325022e-07,9.0
3296.0,2,2.0,2.0,-0.8019526,4.435689,1.7025849,0.0002849761747256707,0.0002742220545997043,0.0014259308709914577,-0.8019527972464741,4.4356897771946295,1.7025853583018202,9.653529179269627e-07,9.0
3297.0,2,2.0,2.0,-0.80182475,4.435571,1.702604,0.00030134796486436244,0.00027495548704337125,0.0016349677459776841,-0.8018251003402299,4.43557214373766,1.7026043046102401,1.0432950567173891e-06,9.0
3298.0,2,2.0,2.0,-0.80179316,4.4355764,1.7026033,0.0003054917438589655,0.0002900706849118251,0.0014794252897775667,-0.80179334532694,4.4355773617659,1.7026037219706698,1.016136460650808e-06,9.0
3299.0,2,2.0,2.0,-0.80179065,4.4356837,1.7025161,0.00032055138530040495,0.0002846867268999631,0.0012335115902474528,-0.8017907004271609,4.4356834939526095,1.70251605880996,2.386098766185957e-07,9.0
3300.0,2,2.0,2.0,-0.8014244,4.4352765,1.7023448,0.00030934875712773646,0.00029631479191039034,0.00175194814267599,-0.8014243553096609,4.43527720903544,1.7023447423256801,7.020661485032551e-07,9.0
3301.0,2,2.0,2.0,-0.80136746,4.435334,1.7021734,0.00031385297563701897,0.0002906260090185242,0.0018969589750827823,-0.8013677510447099,4.435335354869929,1.7021736667755198,1.2261407260939583e-06,9.0
3302.0,2,2.0,2.0,-0.8014411,4.4357314,1.7018812,0.000324997897052981,0.0003060971397985668,0.0010374276480428623,-0.801441155058944,4.435731720225021,1.70188115715906,3.2010875246429534e-07,9.0
3303.0,2,2.0,2.0,-0.80187494,4.436618,1.7017543,0.0002908191981987329,0.000273282814077902,0.0008754899443657532,-0.801874929439155,4.43661830195723,1.70175428929288,4.5272246967385585e-07,9.0
3304.0,2,2.0,2.0,-0.80108017,4.4356947,1.7019325,0.00029960231074710464,0.0002935777910693105,0.0015360898744945816,-0.8010802046001789,4.43569430189197,1.70193229433465,4.697288897286899e-07,9.0
3305.0,2,2.0,2.0,-0.80098367,4.435744,1.7019236,0.0003149812183664835,0.00030487631198639065,0.0029455083290003408,-0.800983589266796,4.4357432619165005,1.70192319505537,6.901387872091625e-07,9.0
