frame,oid,x,y,z
55,0,2.3515647598008558,0.5218299054633249,2.7810962240745196
56,0,2.201804215379599,0.49429158326429057,2.653557901875485
57,0,2.130291273654623,0.35611197487264806,2.648711626817176
58,0,2.0081482442314615,0.32285783433837545,2.48212415294957
59,0,1.9010733774854711,0.2602274120368295,2.6003101308066716
60,0,1.826682384386607,0.21916975227129853,2.6413677905722026
61,0,1.826305915164478,0.18545994971583624,2.786188704238776
62,0,1.7900745895716916,0.08256195745638316,2.9335311409426734
63,0,1.6771039706794382,0.05848022745301863,3.0242795376127045
64,0,1.5113259035883626,0.00381327147305429,2.9696125816327403
65,0,1.4910278071495837,-0.11648482496572465,2.882647818527295
66,0,1.4246561533054056,-0.1717453676987917,2.7940539424608946
67,0,1.3119397086273537,-0.1955729234879548,2.7702263866717316
68,0,1.3219166828572346,-0.207818171480296,2.624647805346057
69,0,1.2787476252326033,-0.3176538957715939,2.548145414388092
70,0,1.247926617659738,-0.3373637922333482,2.4728799623707824
71,0,1.115137121512467,-0.3479310661583968,2.57233612518472
72,0,0.9678724174817778,-0.36186243685575276,2.6307119403265204
73,0,0.8531698836694145,-0.38767608177922713,2.667636696361106
74,0,0.7641159532301728,-0.4656189011073577,2.8122461823559033
75,0,0.7239801936236109,-0.5724213273805863,2.9523819419624653
76,0,0.6176901087691866,-0.7120447455683439,2.9697831379280006
77,0,0.4843621070071785,-0.5453834104730024,3.036444473023342
78,0,0.4008734574962059,-0.4063392054064743,2.9640669346234807
79,0,0.35025248714851154,-0.3446071239476688,2.902334853164675
80,0,0.27240680552543795,-0.21120588676903965,2.8356002826527127
81,0,0.19051667212848744,-0.15153797559431137,2.7648212603668734
82,0,0.10925857454589762,-0.003613211345054851,2.661340940562061
83,0,-0.05705658613299332,0.15159083822272498,2.650581335438726
84,0,-0.0763142563560299,0.19307073066798378,2.497990331882356
85,0,-0.2188023050232678,0.2355587793352217,2.551589491660705
86,0,-0.34187498894544494,0.33640924103517655,2.541328842249549
87,0,-0.35496590187176913,0.3939445984059452,2.543308644064762
88,0,-0.48869254967992093,0.42767124621409697,2.5548130696506917
89,0,-0.6204710986333927,0.5261164618342353,2.6865916186041634
90,0,-0.6105378023711643,0.6693830914297971,2.8520804704219476
91,0,-0.5538046077961514,0.5459832301881176,3.0088136649969606
92,0,-0.5291320085696604,0.5435328531838487,2.8841410657704696
93,0,-0.5174462545837709,0.4207359880868481,2.87245531178458
94,0,-0.4868379433111893,0.345683232369822,2.8307358894008874
95,0,-0.37924614648078797,0.21586921331719847,2.789810759237153
96,0,-0.25720628264262857,0.06049601614570574,2.6788820065101047
97,0,-0.1640995299867672,-0.09927740317682227,2.6635530316320213
98,0,-0.09269266189777188,-0.12623982682137314,2.5477017190985816
99,0,-0.0037949600553980334,-0.2262486397748581,2.4476929061450967
100,0,0.13502319948782684,-0.23173346598474967,2.5976221767994327
101,0,0.2956012637898085,-0.3700893080645091,2.61375579665697
102,0,0.4510993392493463,-0.40336516130182476,2.702587205449841
103,0,0.535799212932039,-0.5658428127622953,2.831731523576978
104,0,0.6211145195635664,-0.5622692305049338,2.839269052430728
105,0,0.7103307941909277,-0.5514855051322951,2.9284853270580893
106,0,0.8355847664122515,-0.6211839217980634,2.9870726326127466
107,0,0.9820823413518145,-0.6080196801918337,3.0113479853300875
108,0,1.0590469914120122,-0.4643883634649695,2.923272224158779
109,0,1.1681219092635269,-0.4108690011690104,2.7697528618628198
110,0,1.2898525461736927,-0.4002494753699556,2.748022224952654
111,0,1.3135797523002415,-0.32096671368785124,2.7242950188261053
112,0,1.39257980114061,-0.2530777759585938,2.667517192207959
113,0,1.4359444466306854,-0.17637979713518503,2.668596991162328
114,0,1.5224442287271445,-0.10099112614983714,2.504319431288091
115,0,1.5440601768829751,-0.034930733549561915,2.360481260910038
116,0,1.635578636809245,-0.03230116251218096,2.3742219430585303
117,0,1.7723597707988519,0.08225774925520361,2.3665586326036925
118,0,1.8281158578094732,0.18245828071026937,2.4000924973920914
119,0,1.9573224789046055,0.2227760129165128,2.3959657851538902
120,0,2.1082181587291866,0.36256058162998295,2.4690836872006936
121,0,2.241538327892782,0.42921408412691164,2.5579594119198443
122,0,2.402635140713853,0.5680886747257605,2.596834002518693
123,0,2.5197473241506354,0.6963119692736539,2.669501741511031
124,0,2.4196994017827373,0.707375158016867,2.725105219434485
125,0,2.3376554068848336,0.5586644964522965,2.7627047698879443
126,0,2.245099953266236,0.4327757095003656,2.9219268901732085
127,0,2.0898485080746534,0.39974648653100553,2.977178335364791
128,0,1.9929480890690785,0.3695127341920974,3.007412087703699
129,0,1.9062089045361725,0.2827735496591915,2.998450680948571
130,0,1.8720989706493587,0.25977472688348885,2.9532296359506462
131,0,1.8588945638397665,0.2021258756294522,2.962247451363276
132,0,1.8471936350936993,0.04598050243894042,2.9172131892838755
133,0,1.7930940155802078,-0.03034133929677331,2.829780236437051
134,0,1.7832504065084305,-0.062407170590772734,2.775492182920829
135,0,1.682268532218386,-0.08561126710303942,2.696732530853007
136,0,1.6021622345153068,-0.09905089813945177,2.6944040109277054
137,0,1.5793012840103986,-0.21080073753324896,2.571543060422797
138,0,1.5707240868937415,-0.3304890457610172,2.451854752195029
139,0,1.5629898632134667,-0.4493343805524032,2.570700086986415
140,0,1.4520983114419077,-0.4935592656572956,2.592702749869085
141,0,1.4258408518266492,-0.6420389474947762,2.696737987262121
142,0,1.354594129684065,-0.5374588920188584,2.7790958205158165
143,0,1.332353522582664,-0.4818849515841242,2.868003094283884
144,0,1.2155870958482025,-0.4095629692941072,2.8736584099072346
145,0,1.077056594047701,-0.30436580082693904,3.012188911707736
146,0,0.9104291587907924,-0.24884947668114155,2.9455614764508273
147,0,0.7481064474365337,-0.21986009866021608,2.938794320652124
148,0,0.6851990407068034,-0.22361935859715248,2.9203313583668384
149,0,0.54047291457452,-0.12333767690931352,2.7867163433456663
150,0,0.5150826526815107,-0.020169637238526453,2.761326081452657
151,0,0.3683920984435589,0.10429869477720304,2.6368577494369276
152,0,0.20246631484634933,0.11466892281885706,2.5375986325063846
153,0,0.06017297505995503,0.25696226260525135,2.4397497371644348
154,0,-0.094694576748311,0.27849648108018404,2.539061733417145
155,0,-0.1627688880508149,0.4132374590493546,2.5626916002752047
156,0,-0.15297128117509512,0.45899540772919034,2.6973384378439293
157,0,-0.20764296403204266,0.49144486836391565,2.852010120700877
158,0,-0.26092989843790326,0.6002873583253319,2.9941859439956264
159,0,-0.37136900656804933,0.4342926946396302,3.0824028299035504
160,0,-0.4738070649944827,0.42074352510208574,3.0244092159215614
161,0,-0.5771136451547342,0.35077027827516766,2.8877693024279765
162,0,-0.49909642683021616,0.33941972661731634,2.8319743063256806
163,0,-0.3919287621173821,0.2211409507933712,2.8248066416128466
164,0,-0.35198506458379086,0.17008614214866888,2.7070851663014777
165,0,-0.31867620592323653,0.13677728348811455,2.54044297430759
166,0,-0.23552852188181145,0.12029626611335614,2.4017397347106093
167,0,-0.21859019062483254,0.025580157078599466,2.418678065967588
168,0,-0.185225449388989,-0.018895695268355196,2.4520428072034317
169,0,-0.04746989236318461,-0.11220680784971512,2.467576142007014
170,0,-0.021396009524328713,-0.1271695795774599,2.504761135956981
171,0,0.08945500011948868,-0.2602428114434995,2.660056590045243
172,0,0.19732899056595893,-0.4014501352233031,2.767930580491713
173,0,0.2838755402002536,-0.5435522404131533,2.810032685681563
174,0,0.2956926293752401,-0.5887026629214731,2.9107386637454384
175,0,0.3423466894288174,-0.7353567229750504,3.0240593904656823
176,0,0.376466158718599,-0.7012372536852688,2.8899399211759005
177,0,0.5306616008050113,-0.6025973671544119,2.8690778124228213
178,0,0.6181902156472809,-0.59284653008992,2.803771419802774
179,0,0.7078649063943808,-0.5587273948983758,2.680763395722341
180,0,0.7878520993306716,-0.4231846464065294,2.5341095361193835
181,0,0.9218915282182533,-0.28914521751894773,2.4778478850095795
182,0,0.94177173859714,-0.26926500714006096,2.5977280953884665
183,0,0.9496459653553535,-0.17250189149295864,2.70560232214668
184,0,0.9604969029474716,-0.08387317612306276,2.8497865930721313
185,0,1.0754593605040748,-0.013355163010904142,2.8647490506287343
186,0,1.0909924278645715,0.02440012657181493,2.935837673544787
187,0,1.2132460831602143,0.07998711520079105,3.0692024399515407
188,0,1.3190735979489692,0.1302590744339904,3.063374925162786
189,0,1.446666019656391,0.25785149614141223,2.9691158367886974
190,0,1.5021971227528421,0.3133825992378633,2.9358069559144684
191,0,1.5754738844024134,0.40888158310965694,2.79586352759823
192,0,1.6048634582062817,0.4604933791357475,2.7331406204610285
193,0,1.5939917184882582,0.4607327505288351,2.6884568046234962
194,0,1.6195207592741638,0.5084840135369629,2.685149986059813
195,0,1.733070255585209,0.5331446209591192,2.5382671564154347
196,0,1.743509478424875,0.6991393993543407,2.383383489131324
197,0,1.8634628766795378,0.690297112210789,2.403336887385987
198,0,1.9070231145499346,0.5467368743403922,2.5468971252563835
199,0,1.9083364608158506,0.534312416963365,2.5593215826334106
200,0,1.9319664908468062,0.4551268313768538,2.682951612664366
201,0,2.031278821394376,0.4335922786070618,2.7489306098786024
202,0,2.184683470359552,0.3690765185307748,2.880113036621556
203,0,2.3506091336947406,0.20315085519558632,2.957149811067856
204,0,2.408410471020438,0.14534951786988864,3.0260622595046645
205,0,2.478244943156352,0.00884837906730826,3.0340055651465283
206,0,2.522971144232736,-0.0692111553424094,2.9448349196256993
207,0,2.404507866760969,-0.08767443281417632,2.9152605310428212
208,0,2.2977404453144015,-0.2499974098162992,2.8751597762629206
209,0,2.231113038183667,-0.2944025947248115,2.808532369132186
210,0,2.192582832424303,-0.31071057826195325,2.670002163372822
211,0,2.198038919689308,-0.44969893544139256,2.619902695082272
212,0,2.12024277628705,-0.5274950788436507,2.4865509961244583
213,0,2.026773560951715,-0.6431865164012079,2.5577979892375713
214,0,1.9005157892697553,-0.5391509669414706,2.706277983141753
215,0,1.8785130601368973,-0.45048157114194587,2.8171696011634997
216,0,1.781890188044176,-0.3094142546047802,2.8249035843673322
217,0,1.6844244281487708,-0.20083738359826386,2.889036010929404
218,0,1.6171191451190974,-0.20019876723525723,2.8785635161812997
219,0,1.5259015311356883,-0.0756478199185148,2.903114463498042
220,0,1.4249193232191601,0.08088994355356888,2.992985560303459
221,0,1.403964447687174,0.23517815241888843,3.1028293247243344
222,0,1.294309438373659,0.38927760617684787,3.070952093188597
223,0,1.1381643996484376,0.5232004226798471,2.9925848322411532
224,0,1.1249601885080485,0.5808490782646807,2.890491732211875
225,0,1.0686279093747655,0.7038480240646304,2.800826119745259
226,0,0.9152217295654211,0.6171085109219527,2.780753273269248
227,0,0.8849877451535252,0.597985637621168,2.672741511079574
228,0,0.751958600014796,0.4649564924824388,2.539712365940845
229,0,0.6149590181288804,0.31684579948541214,2.447157228499374
230,0,0.5440263981739178,0.20146873508600505,2.473645404009892
231,0,0.43286733361567453,0.20142078163887286,2.6070266907903576
232,0,0.3157548527626983,0.11764163411923,2.6796947271988896
233,0,0.15465774963155074,0.07876675321030466,2.7519029414411484
234,0,0.14355978639596398,-0.05455343224750431,2.9074453491211796
235,0,-0.007335620726143188,-0.1387821727029448,3.069451867354398
236,0,-0.05876415306573294,-0.2457662605980901,2.973578890570364
237,0,-0.08118684340148821,-0.36818895093384535,2.8289339780123863
238,0,-0.22907933103281858,-0.4716369941207313,2.7588192681588337
239,0,-0.2539314497136528,-0.47426689057934324,2.7006338161446664
240,0,-0.2755475069905541,-0.5514385034118001,2.679017758867765
241,0,-0.3731581926936252,-0.6934936335593157,2.5480737398313607
242,0,-0.4943002826100894,-0.616795988087296,2.5158205388037853
243,0,-0.49552240095613076,-0.48224053640792125,2.403487309346633
244,0,-0.5636942198523055,-0.3807353841784131,2.504992461576141
245,0,-0.4975188038881784,-0.27011552376984155,2.648945655318046
246,0,-0.45511035944792494,-0.2277070793295881,2.7135763219805216
247,0,-0.28925694627567283,-0.1507425550462249,2.723874179597218
248,0,-0.14275970050654263,-0.13757864261042804,2.7370380920330146
249,0,-0.13972818043369428,-0.11232490031535748,2.762291834328085
250,0,-0.06162293620638101,-0.011997433865822,2.8626193007776206
251,0,0.0014704653459245015,0.06220707879759463,2.9479349245521482
252,0,0.08617060102374287,0.13579610336430187,2.977079504674411
253,0,0.1416686424534214,0.14684970034953596,3.010355323881867
254,0,0.146690852431899,0.3074274658835691,2.8608886694589453
255,0,0.163286500932738,0.312912003273297,2.722070798735884
256,0,0.17440641166488174,0.4018096917832185,2.7331731102259624
257,0,0.323591331944709,0.46210572317415693,2.7062104121683572
258,0,0.4833650611317013,0.5774350079167048,2.5797700163146984
259,0,0.6165160965088866,0.699474932182779,2.4132856476041797
260,0,0.7685520932179516,0.6696611576959363,2.454210533202134
261,0,0.8658267464503744,0.527942060019069,2.595929630879001
262,0,0.9997346163445738,0.5051453012359806,2.6409486118843115
263,0,1.0910740920612532,0.48047249218596794,2.665621420934324
264,0,1.1589187307975544,0.3237389645607778,2.8112438374484032
265,0,1.27996328824293,0.2138055182265134,2.865621728227112
266,0,1.4450749996480918,0.04869380682135152,2.964066772965607
267,0,1.5676902016176049,-0.08503250625927267,3.08668197493512
268,0,1.6807809237174622,-0.14256767280357444,3.0402579195019297
269,0,1.6927426250480957,-0.265640485245319,3.0282962181712962
270,0,1.8241198923095268,-0.28590664139563887,2.996918950909865
271,0,1.9767111236274013,-0.3051645393801802,2.9776610529253236
272,0,2.0208039784988983,-0.38259072758501045,2.933568198053827
273,0,2.068728424664128,-0.5082929515280179,2.896754862999708
274,0,2.161729409034295,-0.6568494914537406,2.903753878629541
275,0,2.150686238746298,-0.6567815506306265,2.892574826695316
276,0,2.2679741758569545,-0.6061602801866366,2.853064667362437
277,0,2.395907557119994,-0.6004491211458192,2.714020174988286
278,0,2.473680013696093,-0.48934333123638685,2.591803273967743
279,0,2.5688587113372714,-0.43860907803965304,2.441069020771009
280,0,2.528723260457596,-0.3429180716044223,2.470093360539573
281,0,2.406336054194584,-0.22053086534140987,2.470258344580363
282,0,2.4027443849115437,-0.09471697383614744,2.4627389027522923
283,0,2.333257134691652,-0.0696741680607004,2.5988928196388503
284,0,2.2893564239348456,0.029782098251661657,2.67612686372899
285,0,2.2585356284880853,0.09393622703175533,2.7847254369535284
286,0,2.104255792475215,0.2371049519335146,2.8501163840775097
287,0,2.1142329141208607,0.3826833858434243,2.9956948179874194
288,0,1.9681829626847587,0.37317778172397076,3.097300324979077
289,0,1.9462554184657115,0.4839942148319068,3.0975950029822523
290,0,1.8926238003110216,0.6487369440977078,2.977296718160896
291,0,1.871290308916622,0.4940701193699748,2.9337410045442742
292,0,1.802764464683157,0.4922109418031766,2.931881826977476
293,0,1.6887555868915045,0.4226465084559685,2.840095171408046
294,0,1.5550456978833105,0.40004773055888554,2.7952741712887406
295,0,1.5473210524509806,0.39232308512655556,2.7875495258564107
296,0,1.3846903718891523,0.3852479601202828,2.691585511961249
297,0,1.2847696046110932,0.34088274839777927,2.5916647446831895
298,0,1.1688125198428039,0.2693701080739343,2.453485437692678
299,0,1.107941150083008,0.13072096053636065,2.5143568074524736
300,0,0.9746051038596876,0.1084960254241512,2.525470631453572
301,0,0.9363691488551219,0.05914895930847441,2.6637065864581375
302,0,0.8986363396213137,0.0436383722968884,2.7458838401363903
303,0,0.765451534011937,0.010453566687511615,2.8457353124124336
304,0,0.7580047917477092,-0.09699317557671623,2.919848721343328
305,0,0.6164759466572832,-0.1385220206671422,3.0391553442115318
306,0,0.5826288545849944,-0.1501468905172089,2.9386415854725763
307,0,0.5689425808542993,-0.2304998309145706,2.802733089519659
308,0,0.4120136582320758,-0.2874287535367941,2.8013597224529914
309,0,0.3686603096213672,-0.39744876881416935,2.702450818286727
310,0,0.2703171130807465,-0.4513475209103456,2.692996510634995
311,0,0.24789853768666462,-0.5737660963044275,2.5705779352409133
312,0,0.10158510963980022,-0.6534128576846253,2.5687089516384933
313,0,0.08954632619758407,-0.519151852020187,2.5788923904184995
314,0,0.05797513626456821,-0.4098028843093934,2.580654533818817
315,0,-0.03919301111940306,-0.2681902924809777,2.4390419419904013
316,0,-0.09434620387570775,-0.16859265528022854,2.5164173569689283
317,0,-0.1531944237479002,-0.08752221318581385,2.597487799063343
318,0,-0.2793770770148306,0.0608826623033388,2.679226007885829
319,0,-0.3461351326191658,0.127640717907674,2.712650730156831
320,0,-0.3858222945293385,0.14510565759562455,2.7190045587336704
321,0,-0.4028123863680258,0.25098463832320067,2.7248835394612465
322,0,-0.5583669670332694,0.41765033009955543,2.7804381201264903
323,0,-0.48557361665696497,0.42377701380919314,2.8643425816139056
324,0,-0.4011743413175912,0.4303985113707891,2.9820751902866127
325,0,-0.3565969665781931,0.552753663887965,3.0822081205815666
326,0,-0.3639704258470925,0.5453802046190657,2.9784704687393546
327,0,-0.21651559467691286,0.659501702455912,2.9421267486802862
328,0,-0.16144465318462994,0.5599863165191846,2.8981669182991143
329,0,-0.1418608870827578,0.5070692170839791,2.745249818863909
330,0,-0.08777623851837393,0.4196512351862619,2.6467207258550807
331,0,-0.031171695720563573,0.2963800257217849,2.5901161830572703
332,0,0.014981589369615862,0.2724489628538277,2.53285178685598
333,0,0.14821690974612822,0.20588030914398198,2.4107275775905785
334,0,0.16862437806946484,0.19658395193175648,2.5755794903583595
335,0,0.24543474416883115,0.18644025249905682,2.7412787453466145
336,0,0.3582108264547587,0.12921972576868485,2.8873881609658754
337,0,0.40542185810752923,0.12645313856035878,2.8790436370630905
338,0,0.4947397559206197,0.04824635185837946,2.946139312653959
339,0,0.6026522620483032,-0.09299948760263736,3.0651629298927534
340,0,0.6321001591612205,-0.16689182915999906,2.924603921668725
341,0,0.6542179728655514,-0.22234297619766322,2.8358194412977276
342,0,0.6922195248904326,-0.2603445282225444,2.8200401114950684
343,0,0.7307017653883374,-0.2988267687204492,2.7815578709971636
344,0,0.7751463171716022,-0.32104909828149175,2.74822443032501
345,0,0.7802130303118963,-0.31500470031067473,2.665379939406938
346,0,0.8181257630950861,-0.34180632198275346,2.6496894288459707
347,0,0.9735631256748452,-0.40835479567362354,2.4831409551551005
348,0,1.069751613147338,-0.47120994981278286,2.5793294426275932
349,0,1.1222022304608448,-0.4903272337929564,2.642891171052211
350,0,1.1671029768492824,-0.4796724246258385,2.6655696952184265
351,0,1.2809165013903958,-0.615708171389174,2.7238276642039843
352,0,1.3269292775090558,-0.5808065063816252,2.747618218100422
353,0,1.3703660549633874,-0.5484808400384048,2.75772166222142
354,0,1.4797155516007423,-0.40579801006771643,2.9004044921921084
355,0,1.4797152166634828,-0.3280205672271982,3.033737490588182
356,0,1.4703653580913805,-0.33737042579930054,2.9319762380491734
357,0,1.5935955260698775,-0.22525136893191455,2.797634958959565
358,0,1.6586945242330764,-0.17126348187982687,2.6436470719074774
359,0,1.7448814375511692,-0.018409901895067332,2.5019046030338288
360,0,1.855536056700217,0.11446693947620273,2.3468055394403367
361,0,1.8808625739708789,0.2175712345246424,2.494354278933221
362,0,1.9624513592562538,0.29916001981001744,2.4981652864408184
363,0,2.0847918719210377,0.29927831025257917,2.609394687994491
364,0,2.1246575272585715,0.3058106322567798,2.627038121109803
365,0,2.2307024873020254,0.41185559230023383,2.655305303375479
366,0,2.3418134881096537,0.42296659310786233,2.6664163041831075
367,0,2.35888623789104,0.42892823177813716,2.727933498408938
368,0,2.4653285224351267,0.4575927385444463,2.7788202273974694
369,0,2.56543283935624,0.5688081665766705,2.834480099874138
370,0,2.528213560906915,0.6060274450259953,2.8494771561012406
371,0,2.4139032033006926,0.5472726429753283,2.941565291485241
372,0,2.25877647234443,0.5032570231301766,2.9744698002192815
373,0,2.205987946326538,0.3504684971122845,3.0050361040149514
374,0,2.085431357587163,0.2632452417062427,2.9178128486089094
375,0,2.051130885939193,0.2289447700582728,2.8835123769609394
376,0,1.904871320685988,0.11601853813840128,2.8483639228188458
377,0,1.882550415658667,-0.028524589111141793,2.7927096844581913
378,0,1.717592232706472,-0.08237166095222562,2.672195945950441
379,0,1.5853081707621022,-0.1257668340077067,2.6621341062282933
380,0,1.5616157055302151,-0.18279263257292702,2.505108307663073
381,0,1.5034221272090795,-0.19654176644961827,2.4135813960086043
382,0,1.414048428560574,-0.2748043539870127,2.414066205768221
383,0,1.3615026149056118,-0.2940168343086415,2.4888342416454057
384,0,1.2319064323098121,-0.3902796835711077,2.596208202018983
385,0,1.0875950214894372,-0.5457022055025937,2.7182973906171357
386,0,0.9275504651469636,-0.5946356507339563,2.845008613626276
387,0,0.8447888187926849,-0.6885084081993461,2.9833258155361104
388,0,0.7336767238975072,-0.6218407577486128,3.072215688209066
389,0,0.7284440250783675,-0.6054969478183619,2.933649656056593
390,0,0.7014639149614923,-0.5896279488125978,2.8955584348286068
391,0,0.5793329959573236,-0.5341636964750958,2.8067608491577714
392,0,0.5721828286222906,-0.47145797358450725,2.799610681822738
393,0,0.43103168827398114,-0.4303068332361977,2.6695706525855396
394,0,0.2861850596475919,-0.3854602046098085,2.5469462461813728
395,0,0.20557498248897205,-0.36040568300674425,2.5330028356894196
396,0,0.07047884436189752,-0.24753176710189195,2.409017808673456
397,0,-0.09526041791363465,-0.20401472704858203,2.5414237376156548
398,0,-0.16005772912162547,-0.16143963806281345,2.639554382156979
399,0,-0.3043051506246547,-0.01719221655978423,2.7949129147711194
400,0,-0.4504060466286638,0.1177975683331138,2.785458255219573
401,0,-0.5292752097451704,0.1744445092273982,2.9087718627805237
402,0,-0.4973145787382598,0.26196069578986436,2.985176938231879
403,0,-0.48877820143035106,0.33716373976443975,3.01593553776201
404,0,-0.3670699393063701,0.3588720018884207,2.8720050534158066
405,0,-0.20859943080295035,0.5173425103918405,2.824645656023498
406,0,-0.18271333688403055,0.6432286043107603,2.676537339882356
407,0,-0.038120255532258646,0.6097466340700995,2.6319442585305843
408,0,0.024147550368172933,0.5030343837252236,2.5252320081857085
409,0,0.11924548423046608,0.44126978319626375,2.385689629878971
410,0,0.15257608985166196,0.31905028868617896,2.4412424577223892
411,0,0.28059303743034564,0.2688111188852731,2.558148294189962
412,0,0.3313020165308649,0.11810213978475384,2.6310794955127035
413,0,0.4313811694170699,0.10691187578743774,2.6311586483989085
414,0,0.5243065609377906,0.0362087064889392,2.701861817697407
415,0,0.6054714423915367,0.021710491701859708,2.7274711435955976
416,0,0.6384283929457185,-0.07791312551898878,2.815983649705335
417,0,0.7133079528776685,-0.2305704632287165,2.9575298763039517
418,0,0.8114481148838718,-0.3620439585682531,3.0667811494212662
419,0,0.8123365832165206,-0.4407102046786797,3.032559347755284
420,0,0.9142608973908894,-0.5204122966308263,2.9417461446920266
421,0,1.0701118005879788,-0.5318187553834713,2.885895241494937
422,0,1.1573955293260059,-0.6746580396770538,2.7541670683124657
423,0,1.2673723561310561,-0.6202367684275591,2.7219680192851934
424,0,1.324202965782394,-0.46340615877622127,2.631804076300522
425,0,1.4378261905356815,-0.43867182291182266,2.5959586293250125
426,0,1.4272590201186597,-0.4159056599955111,2.5620813552975896
427,0,1.5133279733908465,-0.2631700400566577,2.5649012909142916
428,0,1.665292352820105,-0.1112056606273992,2.4351591337072556
429,0,1.7317939204169097,0.02196257363607218,2.6016607013040605
430,0,1.7916578520795459,0.18182650529870842,2.617080188522252
431,0,1.8187008244620357,0.21998058879230947,2.699678716460298
432,0,1.9520394997464323,0.24220815296559495,2.78857294730025
433,0,2.0574400264371606,0.28094201298965654,2.8939734739909784
434,0,2.117930467292389,0.39698800940044043,2.98779724817954
435,0,2.2511959337482104,0.4191423647451504,3.10995160352425
436,0,2.3693055402070056,0.5705853045372791,2.94739755262101
437,0,2.4102693467657734,0.6782157777627138,2.9508781905066863
438,0,2.4995096580670433,0.5445310220169994,2.917193434760972
439,0,2.5469188822795807,0.5193440200266842,2.8586730994373233
440,0,2.4005177123544033,0.4507206278792846,2.7011608184010347
441,0,2.3013680455441143,0.40712651662455124,2.602011151590746
442,0,2.236681371527425,0.35355095371897305,2.481768922018501
443,0,2.125963909618303,0.23172238069873952,2.6035974950387346
444,0,2.0132981850002896,0.11905665608072626,2.705152108545637
445,0,1.9565646645147892,0.1178786911507814,2.7952189623644705
446,0,1.9244086371496658,0.10794488600788019,2.7940416563962605
447,0,1.849081026560505,-0.03404939124794715,2.869369266985421
448,0,1.7607668868698811,-0.08903019760523778,2.957683406676045
449,0,1.758042189518431,-0.11397711717891011,3.0937414373608285
