frame,oid,x,y,z
37.0,0.0,0.00010667962487787008,3.5894163374905474e-06,0.0036899999249726534
38.0,0.0,0.00021158202434889972,7.58276364649646e-05,0.0036899999249726534
39.0,0.0,0.00024991881218738854,7.430456025758758e-05,0.0036899999249726534
40.0,0.0,0.0002245004870928824,3.365295242474531e-06,0.0036899999249726534
41.0,0.0,0.00019771764345932752,-6.670165748801082e-05,0.0036899999249726534
42.0,0.0,0.0002278685278724879,-7.1674985520076e-05,0.0036899999249726534
43.0,0.0,0.00031781065627001226,-9.51690617512213e-06,0.0036899999249726534
44.0,0.0,0.0004142581601627171,6.0468380979727954e-05,0.0036899999249726534
45.0,0.0,0.000456023815786466,7.154882041504607e-05,0.0036899999249726534
46.0,0.0,0.00043438145075924695,1.5022338629933074e-05,0.0036899999249726534
47.0,0.0,0.00040092735434882343,-5.263842467684299e-05,0.0036899999249726534
48.0,0.0,0.0004142706166021526,-6.841058348072693e-05,0.0036899999249726534
49.0,0.0,0.0004867682873737067,-1.9765318938880228e-05,0.0036899999249726534
6.0,1.0,-0.0034613600000739098,-3.965789801441133e-05,0.0036899999249726534
7.0,1.0,-0.0032485020346939564,0.00016960875655058771,0.0036899999249726534
8.0,1.0,-0.0029987392481416464,0.00020213195239193738,0.0036899999249726534
9.0,1.0,-0.002683623693883419,4.9910337111214176e-05,0.0036899999249726534
10.0,1.0,-0.0023606729228049517,-0.00014103799185249954,0.0036899999249726534
11.0,1.0,-0.002127317013218999,-0.00018895138055086136,0.0036899999249726534
12.0,1.0,-0.00201402697712183,-5.847326974617317e-05,0.0036899999249726534
13.0,1.0,-0.00194505974650383,0.00010933008161373436,0.0036899999249726534
14.0,1.0,-0.00182347372174263,0.00016147356654983014,0.0036899999249726534
15.0,1.0,-0.0016173995099961758,6.313274934655055e-05,0.0036899999249726534
16.0,1.0,-0.0013813261175528169,-8.994964446173981e-05,0.0036899999249726534
17.0,1.0,-0.0012119713937863708,-0.00015204674855340272,0.0036899999249726534
18.0,1.0,-0.0011517213424667716,-6.843933078926057e-05,0.0036899999249726534
19.0,1.0,-0.0011410453589633107,6.989941175561398e-05,0.0036899999249726534
20.0,1.0,-0.001085809082724154,0.00013260901323519647,0.0036899999249726534
21.0,1.0,-0.0009451237856410444,7.009936234680936e-05,0.0036899999249726534
22.0,1.0,-0.0007607262814417481,-5.5528747907374054e-05,0.0036899999249726534
23.0,1.0,-0.0006219545030035079,-0.00012476870324462652,0.0036899999249726534
24.0,1.0,-0.000580420542974025,-7.35272842575796e-05,0.0036899999249726534
25.0,1.0,-0.0005948790931142867,4.162481491221115e-05,0.0036899999249726534
26.0,1.0,-0.0005781774525530636,0.00010991253657266498,0.0036899999249726534
27.0,1.0,-0.0004816175205633044,7.33337365090847e-05,0.0036899999249726534
28.0,1.0,-0.00033283172524534166,-3.0486693503917195e-05,0.0036899999249726534
29.0,1.0,-0.0002114706876454875,-0.00010282525909133255,0.0036899999249726534
30.0,1.0,-0.00017506182484794408,-7.546068809460849e-05,0.0036899999249726534
31.0,1.0,-0.00019934179726988077,2.0239562218193896e-05,0.0036899999249726534
32.0,1.0,-0.00020632562518585473,9.088878869079053e-05,0.0036899999249726534
33.0,1.0,-0.0001418014580849558,7.402605842798948e-05,0.0036899999249726534
34.0,1.0,-2.011614924413152e-05,-1.144702127930941e-05,0.0036899999249726534
35.0,1.0,8.955431985668838e-05,-8.421982056461275e-05,0.0036899999249726534
36.0,1.0,0.00012658153718803078,-7.513659511459991e-05,0.0036899999249726534
37.0,1.0,0.00010036505409516394,3.585937520256266e-06,0.0036899999249726534
38.0,1.0,7.862896018195897e-05,7.430090045090765e-05,0.0036899999249726534
39.0,1.0,0.00011882684339070693,7.283789454959333e-05,0.0036899999249726534
40.0,1.0,0.00021847228344995528,3.362182496857713e-06,0.0036899999249726534
41.0,1.0,0.0003190151182934642,-6.7929744545836e-05,0.0036899999249726534
42.0,1.0,0.00035898631904274225,-7.309477950911969e-05,0.0036899999249726534
43.0,1.0,0.00033515880932100117,-9.54144252318656e-06,0.0036899999249726534
44.0,1.0,0.00030453293584287167,5.9493526350706816e-05,0.0036899999249726534
45.0,1.0,0.00032578088575974107,7.018780161160976e-05,0.0036899999249726534
46.0,1.0,0.00040670615271665156,1.496154709457187e-05,0.0036899999249726534
47.0,1.0,0.0004992216709069908,-5.340033021639101e-05,0.0036899999249726534
48.0,1.0,0.0005428249714896083,-6.970275717321783e-05,0.0036899999249726534
49.0,1.0,0.0005238087032921612,-1.987170435313601e-05,0.0036899999249726534
0.0,0.0,-25.00283432006836,0.0,0.0036899999249726534
1.0,0.0,-25.003355026245117,0.00036103930324316025,0.0036899999249726534
2.0,0.0,-25.003515243530273,0.00042073021177202463,0.0036899999249726534
3.0,0.0,-25.003131866455078,4.084954707650468e-05,0.0036899999249726534
4.0,0.0,-25.002649307250977,-0.0004288930504117161,0.0036899999249726534
5.0,0.0,-25.002634048461914,-0.0005570022622123361,0.0036899999249726534
6.0,0.0,-25.003427505493164,-0.00012270419392734766,0.0036899999249726534
14.0,0.0,-24.997835159301758,-0.001394358230754733,0.0036899999249726534
15.0,0.0,-24.9993953704834,-0.0004591051838360727,0.0036899999249726534
16.0,0.0,-25.000844955444336,0.0005939908442087471,0.0036899999249726534
17.0,0.0,-25.00147247314453,0.0008720705518499017,0.0036899999249726534
18.0,0.0,-25.001190185546875,0.00032412726432085037,0.0036899999249726534
19.0,0.0,-25.000761032104492,-0.0002783224335871637,0.0036899999249726534
20.0,0.0,-25.000686645507812,-0.0004717448609881103,0.0036899999249726534
21.0,0.0,-25.001026153564453,-0.00023588130716234446,0.0036899999249726534
22.0,0.0,-25.001543045043945,0.00018122204346582294,0.0036899999249726534
23.0,0.0,-25.001832962036133,0.00038963541737757623,0.0036899999249726534
24.0,0.0,-25.001707077026367,0.00021383386047091335,0.0036899999249726534
25.0,0.0,-25.001405715942383,-0.00011199544678675011,0.0036899999249726534
26.0,0.0,-25.00126838684082,-0.0002789013960864395,0.0036899999249726534
27.0,0.0,-25.00140953063965,-0.00018025159079115838,0.0036899999249726534
28.0,0.0,-25.00171661376953,7.37058071536012e-05,0.0036899999249726534
29.0,0.0,-25.001930236816406,0.00024337023205589503,0.0036899999249726534
30.0,0.0,-25.00187873840332,0.0001721017324598506,0.0036899999249726534
31.0,0.0,-25.001665115356445,-4.412365524331108e-05,0.0036899999249726534
32.0,0.0,-25.001523971557617,-0.0001908596168505028,0.0036899999249726534
33.0,0.0,-25.001585006713867,-0.00015207256365101784,0.0036899999249726534
34.0,0.0,-25.001794815063477,2.3257691282196902e-05,0.0036899999249726534
35.0,0.0,-25.001972198486328,0.00016904901713132858,0.0036899999249726534
36.0,0.0,-25.001962661743164,0.00014751471462659538,0.0036899999249726534
37.0,0.0,-25.00180435180664,-6.836425654910272e-06,0.0036899999249726534
38.0,0.0,-25.00166893005371,-0.0001379541354253888,0.0036899999249726534
39.0,0.0,-25.001686096191406,-0.00013300616410560906,0.0036899999249726534
40.0,0.0,-25.00183868408203,-6.088806003390346e-06,0.0036899999249726534
41.0,0.0,-25.001991271972656,0.00012207329564262182,0.0036899999249726534
42.0,0.0,-25.00200843811035,0.00012949785741511732,0.0036899999249726534
43.0,0.0,-25.001890182495117,1.6562988093937747e-05,0.0036899999249726534
44.0,0.0,-25.001766204833984,-0.00010124880645889789,0.0036899999249726534
45.0,0.0,-25.001754760742188,-0.00011786736286012456,0.0036899999249726534
46.0,0.0,-25.001867294311523,-2.4956176275736652e-05,0.0036899999249726534
47.0,0.0,-25.00200080871582,8.860217349138111e-05,0.0036899999249726534
48.0,0.0,-25.002037048339844,0.00011454583727754653,0.0036899999249726534
49.0,0.0,-25.001949310302734,3.217803896404803e-05,0.0036899999249726534
0.0,1.0,-25.00283432006836,0.0,0.0036899999249726534
1.0,1.0,-25.002485275268555,0.00032888122950680554,0.0036899999249726534
2.0,1.0,-25.002500534057617,0.00037767572212032974,0.0036899999249726534
3.0,1.0,-25.003028869628906,4.04025886382442e-05,0.0036899999249726534
7.0,1.0,-25.003013610839844,0.0006460993317887187,0.0036899999249726534
8.0,1.0,-25.002967834472656,0.0009914070833474398,0.0036899999249726534
15.0,1.0,-25.00021743774414,-0.0005243432824499905,0.0036899999249726534
16.0,1.0,-24.999841690063477,0.0005116320098750293,0.0036899999249726534
17.0,1.0,-24.999969482421875,0.0007053692825138569,0.0036899999249726534
18.0,1.0,-25.000577926635742,0.0002979550918098539,0.0036899999249726534
19.0,1.0,-25.001344680786133,-0.00030102775781415403,0.0036899999249726534
20.0,1.0,-25.001724243164062,-0.0005408934084698558,0.0036899999249726534
21.0,1.0,-25.00153350830078,-0.00025198946241289377,0.0036899999249726534
22.0,1.0,-25.00117301940918,0.00017273858247790486,0.0036899999249726534
23.0,1.0,-25.001049041748047,0.00035242384183220565,0.0036899999249726534
24.0,1.0,-25.001262664794922,0.0002021213440457359,0.0036899999249726534
25.0,1.0,-25.001649856567383,-0.00011550091585377231,0.0036899999249726534
26.0,1.0,-25.001893997192383,-0.00030170369427651167,0.0036899999249726534
27.0,1.0,-25.00181007385254,-0.00018950820958707482,0.0036899999249726534
28.0,1.0,-25.001558303833008,7.226238813018426e-05,0.0036899999249726534
29.0,1.0,-25.001415252685547,0.00022831346723251045,0.0036899999249726534
30.0,1.0,-25.001510620117188,0.00016443310596514493,0.0036899999249726534
31.0,1.0,-25.00176239013672,-4.465759047889151e-05,0.0036899999249726534
32.0,1.0,-25.001955032348633,-0.0002012687036767602,0.0036899999249726534
33.0,1.0,-25.00192642211914,-0.0001586083380971104,0.0036899999249726534
34.0,1.0,-25.00174331665039,2.3112121198209934e-05,0.0036899999249726534
35.0,1.0,-25.001605987548828,0.0001616445806575939,0.0036899999249726534
36.0,1.0,-25.00164031982422,0.00014184502651914954,0.0036899999249726534
37.0,1.0,-25.001819610595703,-6.849059900559951e-06,0.0036899999249726534
38.0,1.0,-25.001983642578125,-0.00014331105921883136,0.0036899999249726534
39.0,1.0,-25.00198745727539,-0.0001379787572659552,0.0036899999249726534
40.0,1.0,-25.00185203552246,-6.098876838223077e-06,0.0036899999249726534
41.0,1.0,-25.00172233581543,0.00011816473852377385,0.0036899999249726534
42.0,1.0,-25.001724243164062,0.0001251080830115825,0.0036899999249726534
43.0,1.0,-25.001853942871094,1.6489013432874344e-05,0.0036899999249726534
44.0,1.0,-25.001996994018555,-0.00010410479444544762,0.0036899999249726534
45.0,1.0,-25.002023696899414,-0.00012175579468021169,0.0036899999249726534
46.0,1.0,-25.001922607421875,-2.512609717086889e-05,0.0036899999249726534
47.0,1.0,-25.00180435180664,8.65250185597688e-05,0.0036899999249726534
48.0,1.0,-25.00178337097168,0.00011109778279205784,0.0036899999249726534
49.0,1.0,-25.001876831054688,3.189990093233064e-05,0.0036899999249726534
