frame,oid,cid,x,y
242.0,0.0,0,1650.8473,306.86017
243.0,0.0,0,1710.7686,306.53265
244.0,0.0,0,1715.6359,337.30936
245.0,0.0,0,1665.7474,342.755
246.0,0.0,0,1631.7219,387.54654
247.0,0.0,0,1600.7,416.13953
248.0,0.0,0,1563.3806,459.20084
249.0,0.0,0,1534.6315,481.46423
250.0,0.0,0,1496.3285,504.26218
251.0,0.0,0,1479.542,506.01852
252.0,0.0,0,1470.633,547.76636
253.0,0.0,0,1473.584,596.4175
254.0,0.0,0,1483.4698,655.2079
255.0,0.0,0,1471.9923,686.77954
256.0,0.0,0,1471.1965,716.85913
257.0,0.0,0,1479.8196,774.73145
258.0,0.0,0,1401.6193,831.54254
259.0,0.0,0,1340.0624,771.3835
260.0,0.0,0,1295.9779,713.2761
261.0,0.0,0,1252.2024,655.10315
262.0,0.0,0,1231.3629,606.4126
263.0,0.0,0,1227.9296,579.43146
264.0,0.0,0,1203.4214,565.0145
265.0,0.0,0,1179.7064,553.1715
266.0,0.0,0,1173.5923,498.53055
267.0,0.0,0,1187.0826,486.83853
268.0,0.0,0,1182.682,434.56082
269.0,0.0,0,1136.2109,382.18112
270.0,0.0,0,1106.9584,312.24387
271.0,0.0,0,1058.7871,267.39816
272.0,0.0,0,1030.6112,168.6788
273.0,0.0,0,948.2513,234.17827
274.0,0.0,0,951.21295,252.06337
275.0,0.0,0,939.68396,304.67752
276.0,0.0,0,867.423,345.5215
277.0,0.0,0,857.9341,407.07526
278.0,0.0,0,825.3367,435.09256
279.0,0.0,0,795.8791,474.49905
280.0,0.0,0,742.9179,485.08542
281.0,0.0,0,728.1611,541.2874
282.0,0.0,0,687.5465,601.8349
283.0,0.0,0,622.92957,631.706
284.0,0.0,0,563.59595,708.0738
285.0,0.0,0,513.69037,770.67896
286.0,0.0,0,521.5943,779.103
287.0,0.0,0,478.9069,776.00854
288.0,0.0,0,542.6276,789.5561
289.0,0.0,0,561.8846,804.1606
290.0,0.0,0,638.8814,872.0762
291.0,0.0,0,693.7907,831.70984
292.0,0.0,0,744.247,780.5535
293.0,0.0,0,753.3356,727.7808
294.0,0.0,0,762.06226,682.1185
295.0,0.0,0,797.9267,658.49365
296.0,0.0,0,830.34796,629.3551
297.0,0.0,0,838.47125,578.5853
298.0,0.0,0,846.1002,556.70984
299.0,0.0,0,879.9875,492.35678
300.0,0.0,0,880.04254,466.28937
301.0,0.0,0,891.00854,414.51028
302.0,0.0,0,901.80927,327.85385
303.0,0.0,0,969.55554,301.61646
304.0,0.0,0,986.9492,300.5583
305.0,0.0,0,985.0434,297.7669
306.0,0.0,0,1016.81537,285.55167
307.0,0.0,0,1022.54285,299.61526
308.0,0.0,0,1050.2394,310.82394
309.0,0.0,0,1122.8029,305.3687
310.0,0.0,0,1205.9209,336.82306
311.0,0.0,0,1239.4314,353.30038
312.0,0.0,0,1303.2147,358.43845
313.0,0.0,0,1285.8379,400.9992
314.0,0.0,0,1273.8956,417.089
315.0,0.0,0,1276.3848,481.68225
316.0,0.0,0,1279.6978,551.5193
317.0,0.0,0,1272.1106,608.51764
318.0,0.0,0,1275.7556,644.98663
319.0,0.0,0,1321.0271,691.1145
320.0,0.0,0,1344.7815,691.3029
321.0,0.0,0,1383.6967,731.64264
322.0,0.0,0,1416.1619,784.9991
323.0,0.0,0,1447.0211,728.76935
324.0,0.0,0,1448.2363,693.2712
325.0,0.0,0,1459.8352,647.6828
326.0,0.0,0,1494.3785,606.6075
327.0,0.0,0,1545.826,588.0982
328.0,0.0,0,1579.5851,562.94507
329.0,0.0,0,1616.4514,547.34656
330.0,0.0,0,1644.0614,547.8254
331.0,0.0,0,1693.4886,531.1194
332.0,0.0,0,1710.6288,492.46533
333.0,0.0,0,1707.0188,443.9371
334.0,0.0,0,1652.8273,438.84882
335.0,0.0,0,1606.384,434.94247
336.0,0.0,0,1537.3561,399.6835
337.0,0.0,0,1537.913,396.6835
338.0,0.0,0,1512.0897,389.81076
339.0,0.0,0,1506.7336,379.39218
340.0,0.0,0,1510.5261,375.44534
341.0,0.0,0,1501.7736,312.97318
342.0,0.0,0,1496.4243,331.10666
343.0,0.0,0,1513.448,336.81363
344.0,0.0,0,1531.8313,346.7238
345.0,0.0,0,1518.5181,368.46075
346.0,0.0,0,1463.0355,396.6694
347.0,0.0,0,1434.8506,427.12283
348.0,0.0,0,1406.1106,429.57358
349.0,0.0,0,1363.2753,453.60617
350.0,0.0,0,1335.4998,452.06033
351.0,0.0,0,1309.7584,452.76572
352.0,0.0,0,1250.2119,459.82544
353.0,0.0,0,1256.9645,508.64575
354.0,0.0,0,1212.8298,555.337
355.0,0.0,0,1226.0552,605.9572
356.0,0.0,0,1189.066,607.64215
357.0,0.0,0,1147.996,632.8183
358.0,0.0,0,1136.257,637.44116
359.0,0.0,0,1092.8563,649.82336
360.0,0.0,0,1079.4584,660.6799
361.0,0.0,0,1018.3446,677.0494
362.0,0.0,0,1006.56726,716.46234
363.0,0.0,0,990.51965,760.80743
364.0,0.0,0,946.68665,817.32916
365.0,0.0,0,876.23773,773.7314
366.0,0.0,0,829.6304,698.25977
367.0,0.0,0,802.4304,643.2496
368.0,0.0,0,798.02594,597.5999
369.0,0.0,0,794.322,571.2275
370.0,0.0,0,751.85895,561.274
371.0,0.0,0,683.0647,506.88577
372.0,0.0,0,656.1106,495.78302
373.0,0.0,0,642.20526,481.75012
374.0,0.0,0,591.6781,464.04456
375.0,0.0,0,549.10443,428.31326
376.0,0.0,0,549.9646,391.58084
377.0,0.0,0,514.44385,346.4673
378.0,0.0,0,516.64075,321.0409
379.0,0.0,0,581.88055,313.70395
380.0,0.0,0,628.19055,280.6844
381.0,0.0,0,679.4764,289.77997
382.0,0.0,0,700.1127,340.43652
383.0,0.0,0,734.8971,343.83838
384.0,0.0,0,753.0376,335.52948
385.0,0.0,0,774.8451,340.15436
386.0,0.0,0,776.81085,358.04443
387.0,0.0,0,833.10187,403.88858
388.0,0.0,0,870.7865,442.16724
389.0,0.0,0,900.5324,448.0716
390.0,0.0,0,934.9518,514.56366
391.0,0.0,0,955.89716,568.11743
392.0,0.0,0,978.559,573.8874
393.0,0.0,0,983.8564,631.00903
394.0,0.0,0,1011.9005,640.3326
395.0,0.0,0,1045.5654,659.2698
396.0,0.0,0,1106.7175,703.8556
397.0,0.0,0,1190.7476,718.30756
398.0,0.0,0,1260.6183,771.82336
399.0,0.0,0,1335.225,838.75714
400.0,0.0,0,1403.003,834.56244
401.0,0.0,0,1424.7429,799.90375
402.0,0.0,0,1472.9987,772.0599
403.0,0.0,0,1504.8486,754.9001
404.0,0.0,0,1531.0815,720.0314
405.0,0.0,0,1533.6909,703.1493
406.0,0.0,0,1543.2645,689.21857
407.0,0.0,0,1536.4609,652.08154
408.0,0.0,0,1533.7272,629.76855
409.0,0.0,0,1540.7072,575.9114
410.0,0.0,0,1575.5394,550.16583
411.0,0.0,0,1603.9338,526.2865
412.0,0.0,0,1634.1359,483.66263
413.0,0.0,0,1633.6686,440.60007
414.0,0.0,0,1622.354,412.82166
415.0,0.0,0,1590.4835,360.98764
416.0,0.0,0,1571.237,331.446
417.0,0.0,0,1584.4559,265.18958
418.0,0.0,0,1544.9889,273.70526
419.0,0.0,0,1533.3109,286.16278
420.0,0.0,0,1475.5692,346.58612
421.0,0.0,0,1400.2424,404.43918
422.0,0.0,0,1353.5789,424.27826
423.0,0.0,0,1295.6333,482.94888
424.0,0.0,0,1234.9108,484.44467
425.0,0.0,0,1201.1697,529.65717
426.0,0.0,0,1210.2385,581.1801
427.0,0.0,0,1228.3328,639.23285
428.0,0.0,0,1205.9094,701.3483
429.0,0.0,0,1181.2964,730.4412
430.0,0.0,0,1183.9053,736.2847
431.0,0.0,0,1148.117,773.2396
432.0,0.0,0,1136.686,795.42035
433.0,0.0,0,1129.7599,808.95087
434.0,0.0,0,1048.2219,804.09406
435.0,0.0,0,1028.1716,842.0558
436.0,0.0,0,1018.7097,787.19214
437.0,0.0,0,961.855,764.1462
438.0,0.0,0,946.76636,745.09503
439.0,0.0,0,912.32855,715.77826
440.0,0.0,0,894.2644,715.49896
441.0,0.0,0,859.2959,655.3325
442.0,0.0,0,861.0041,642.7269
443.0,0.0,0,836.82086,589.8136
444.0,0.0,0,798.3215,550.4879
445.0,0.0,0,774.3781,529.50604
446.0,0.0,0,771.26324,479.57068
447.0,0.0,0,724.2034,413.69647
448.0,0.0,0,686.165,385.9879
449.0,0.0,0,640.4338,337.7155
450.0,0.0,0,590.10297,335.75797
451.0,0.0,0,544.16376,298.96658
452.0,0.0,0,591.0959,260.2695
453.0,0.0,0,634.28046,280.67276
454.0,0.0,0,688.73773,319.97635
455.0,0.0,0,747.412,340.4261
456.0,0.0,0,803.7674,380.74878
457.0,0.0,0,862.2534,387.06357
458.0,0.0,0,922.4851,413.90515
459.0,0.0,0,1004.62683,440.45856
460.0,0.0,0,1027.2864,510.48508
461.0,0.0,0,1036.7699,577.8408
462.0,0.0,0,1065.0587,618.1029
463.0,0.0,0,1054.849,614.69934
464.0,0.0,0,1045.7455,668.3965
465.0,0.0,0,1050.3782,671.0815
466.0,0.0,0,1096.3938,676.6823
467.0,0.0,0,1114.765,720.1822
468.0,0.0,0,1149.9265,772.0537
469.0,0.0,0,1157.7341,758.06683
470.0,0.0,0,1194.8138,759.145
471.0,0.0,0,1221.6471,712.51495
472.0,0.0,0,1239.16,684.105
473.0,0.0,0,1314.3759,623.542
474.0,0.0,0,1337.9954,601.8208
475.0,0.0,0,1415.6926,565.4795
476.0,0.0,0,1459.3934,538.5275
477.0,0.0,0,1482.0483,536.2765
478.0,0.0,0,1520.0133,489.7528
479.0,0.0,0,1560.3474,446.33163
480.0,0.0,0,1551.8599,434.82935
481.0,0.0,0,1586.628,387.19635
482.0,0.0,0,1581.369,394.17816
483.0,0.0,0,1585.4105,356.64008
484.0,0.0,0,1571.4741,312.7223
485.0,0.0,0,1589.392,368.42282
486.0,0.0,0,1565.5062,377.52747
487.0,0.0,0,1588.8146,428.6587
488.0,0.0,0,1610.8679,467.70767
489.0,0.0,0,1670.1602,489.951
490.0,0.0,0,1672.1273,519.6357
491.0,0.0,0,1672.0248,553.98303
492.0,0.0,0,1672.8328,614.4706
493.0,0.0,0,1678.0323,615.86816
494.0,0.0,0,1660.0654,658.1977
495.0,0.0,0,1637.5164,701.87946
496.0,0.0,0,1607.0037,739.20197
497.0,0.0,0,1576.8453,755.1255
498.0,0.0,0,1515.1371,752.1576
499.0,0.0,0,1487.31,776.37585
500.0,0.0,0,1464.2848,725.99744
501.0,0.0,0,1402.1621,721.3804
502.0,0.0,0,1383.5559,670.8373
503.0,0.0,0,1323.0771,624.5742
504.0,0.0,0,1268.65,597.82043
505.0,0.0,0,1263.3075,591.5817
506.0,0.0,0,1278.908,564.9176
507.0,0.0,0,1277.6816,544.0942
508.0,0.0,0,1269.2323,547.6131
509.0,0.0,0,1240.4457,543.11115
510.0,0.0,0,1251.7898,484.16974
511.0,0.0,0,1214.3215,415.61655
512.0,0.0,0,1160.5212,385.69598
513.0,0.0,0,1111.4464,316.01453
514.0,0.0,0,1086.4514,275.01743
515.0,0.0,0,1049.799,208.40005
516.0,0.0,0,1045.9318,199.86337
517.0,0.0,0,994.616,249.78996
518.0,0.0,0,921.3273,280.16843
519.0,0.0,0,880.94775,322.895
520.0,0.0,0,865.9996,337.21805
521.0,0.0,0,862.84393,384.31555
522.0,0.0,0,807.1711,431.27188
523.0,0.0,0,763.2652,458.3174
524.0,0.0,0,755.62024,520.94775
525.0,0.0,0,739.1212,520.1236
526.0,0.0,0,703.7681,564.55994
527.0,0.0,0,656.9027,579.94916
528.0,0.0,0,615.40845,640.3694
529.0,0.0,0,550.48236,658.2336
530.0,0.0,0,492.19882,693.05914
531.0,0.0,0,519.0991,752.2895
532.0,0.0,0,529.98364,767.0184
533.0,0.0,0,547.625,827.5098
534.0,0.0,0,612.9415,771.03174
535.0,0.0,0,620.6045,707.27454
536.0,0.0,0,680.991,680.4931
537.0,0.0,0,693.23804,628.2371
538.0,0.0,0,701.6029,618.6124
539.0,0.0,0,743.8168,574.72003
540.0,0.0,0,772.38104,550.67944
541.0,0.0,0,826.09143,542.39557
542.0,0.0,0,831.6049,505.87207
543.0,0.0,0,850.2869,455.27908
544.0,0.0,0,852.96484,389.09482
545.0,0.0,0,898.5414,367.61493
546.0,0.0,0,963.5996,349.921
547.0,0.0,0,980.6398,310.76575
548.0,0.0,0,1006.885,275.7753
549.0,0.0,0,1069.5763,225.9554
550.0,0.0,0,1109.3988,280.53833
551.0,0.0,0,1122.9037,338.83554
552.0,0.0,0,1103.4591,342.80737
553.0,0.0,0,1101.8018,386.56778
554.0,0.0,0,1107.144,461.43503
555.0,0.0,0,1139.7819,530.53284
556.0,0.0,0,1179.0879,548.91956
557.0,0.0,0,1206.8761,578.8526
558.0,0.0,0,1237.4952,591.7461
559.0,0.0,0,1255.3741,611.5178
560.0,0.0,0,1307.396,638.9632
561.0,0.0,0,1319.5387,672.8468
562.0,0.0,0,1350.7517,706.64935
563.0,0.0,0,1382.3734,730.32367
564.0,0.0,0,1437.0321,754.3463
565.0,0.0,0,1446.4127,791.786
566.0,0.0,0,1525.2454,731.9617
567.0,0.0,0,1576.6782,712.66797
568.0,0.0,0,1543.2062,642.9407
569.0,0.0,0,1542.0138,586.1002
570.0,0.0,0,1542.7307,560.499
571.0,0.0,0,1514.6675,528.7369
572.0,0.0,0,1538.2051,527.605
573.0,0.0,0,1599.375,492.565
574.0,0.0,0,1603.2975,477.7734
575.0,0.0,0,1622.8444,465.5084
576.0,0.0,0,1661.9711,446.79395
577.0,0.0,0,1694.7023,421.3102
578.0,0.0,0,1719.8353,375.11566
579.0,0.0,0,1727.5553,312.45187
580.0,0.0,0,1699.3087,342.35272
581.0,0.0,0,1629.4631,356.6718
582.0,0.0,0,1614.7467,393.36395
583.0,0.0,0,1555.8685,426.44016
584.0,0.0,0,1500.5258,458.44202
585.0,0.0,0,1476.9156,507.7445
586.0,0.0,0,1417.0997,516.0838
587.0,0.0,0,1396.3915,561.4175
588.0,0.0,0,1376.6572,588.3794
589.0,0.0,0,1388.251,626.82056
590.0,0.0,0,1386.5597,682.4074
591.0,0.0,0,1380.1697,749.432
592.0,0.0,0,1360.2562,772.125
593.0,0.0,0,1322.4478,829.51605
594.0,0.0,0,1312.485,785.5974
595.0,0.0,0,1278.1364,739.8067
596.0,0.0,0,1261.4877,688.98486
597.0,0.0,0,1214.6141,685.37897
598.0,0.0,0,1128.1978,616.1442
599.0,0.0,0,1061.6251,587.27985
0.0,1.0,0,1077.1686,555.2718
1.0,1.0,0,1052.662,502.15662
2.0,1.0,0,1053.926,450.0797
3.0,1.0,0,1049.6477,437.58868
4.0,1.0,0,1024.2957,421.4751
5.0,1.0,0,991.3776,372.6271
6.0,1.0,0,944.106,348.76578
7.0,1.0,0,935.3851,284.57556
8.0,1.0,0,905.0243,329.0101
9.0,1.0,0,866.29126,382.9302
10.0,1.0,0,842.52673,442.65134
11.0,1.0,0,819.4385,489.1233
12.0,1.0,0,788.6681,491.31308
13.0,1.0,0,763.3063,526.2492
14.0,1.0,0,708.15314,530.66327
15.0,1.0,0,696.81836,544.51953
16.0,1.0,0,670.4896,570.611
17.0,1.0,0,618.10535,581.13904
18.0,1.0,0,598.6891,629.53394
19.0,1.0,0,564.5298,682.72327
20.0,1.0,0,537.54504,693.56305
21.0,1.0,0,509.89694,739.4844
22.0,1.0,0,573.18646,778.61005
23.0,1.0,0,579.39307,807.64325
24.0,1.0,0,592.3182,789.7109
25.0,1.0,0,622.39795,801.6571
26.0,1.0,0,651.01794,796.4085
27.0,1.0,0,649.87085,774.9632
28.0,1.0,0,651.51074,718.29205
29.0,1.0,0,679.512,723.6262
30.0,1.0,0,670.9144,656.08954
31.0,1.0,0,685.8662,606.5984
32.0,1.0,0,765.3549,558.3752
33.0,1.0,0,821.1006,516.46967
34.0,1.0,0,846.2585,494.72018
35.0,1.0,0,846.9792,444.45132
36.0,1.0,0,893.76965,389.0943
37.0,1.0,0,895.475,352.3997
38.0,1.0,0,947.6338,323.64108
39.0,1.0,0,965.8459,297.34546
40.0,1.0,0,974.9806,312.55383
41.0,1.0,0,1013.8065,341.91275
42.0,1.0,0,1028.2328,380.47043
43.0,1.0,0,1040.0697,419.79456
44.0,1.0,0,1051.0564,458.87646
45.0,1.0,0,1081.8265,495.4427
46.0,1.0,0,1135.2382,531.0912
47.0,1.0,0,1135.7275,542.23834
48.0,1.0,0,1147.6721,588.86444
49.0,1.0,0,1186.6051,612.99097
50.0,1.0,0,1195.9569,635.4768
51.0,1.0,0,1206.8066,643.05505
52.0,1.0,0,1258.49,676.8456
53.0,1.0,0,1260.7397,679.5788
54.0,1.0,0,1246.5452,687.83826
55.0,1.0,0,1291.456,696.844
56.0,1.0,0,1317.4703,731.4589
57.0,1.0,0,1354.6526,753.69366
58.0,1.0,0,1414.0793,792.0005
59.0,1.0,0,1452.4779,759.02136
60.0,1.0,0,1493.695,755.48865
61.0,1.0,0,1505.447,707.8236
62.0,1.0,0,1546.272,699.8453
63.0,1.0,0,1599.3268,674.89496
64.0,1.0,0,1616.0669,659.52374
65.0,1.0,0,1643.6044,597.17444
66.0,1.0,0,1685.0608,595.9244
67.0,1.0,0,1681.2379,560.80066
68.0,1.0,0,1703.17,555.89215
69.0,1.0,0,1678.2168,514.13336
70.0,1.0,0,1605.6733,485.49368
71.0,1.0,0,1546.5458,441.62012
72.0,1.0,0,1520.1881,411.81747
73.0,1.0,0,1485.8942,385.52573
74.0,1.0,0,1476.903,356.6608
75.0,1.0,0,1479.3525,320.23447
76.0,1.0,0,1493.947,290.65182
77.0,1.0,0,1524.3219,319.4023
78.0,1.0,0,1508.5215,379.00952
79.0,1.0,0,1448.1548,428.24164
80.0,1.0,0,1420.4514,479.2509
81.0,1.0,0,1366.9508,500.41333
