,Unnamed: 0,Frame,patternID,RX,RY,RZ,RW,X,Y,Z
468,30457,2539,ST01a.vsk,-0.0902222456153505,-0.0429262676959853,-0.9841864966264829,0.146267637554949,918.4666135655079,-3086.9502297209697,126.072013959226
480,30469,2540,ST01a.vsk,-0.0897737021439346,-0.0449368108902572,-0.984426017108243,0.14431487196677698,918.309278537246,-3086.8859882396505,126.023754673672
492,30481,2541,ST01a.vsk,-0.0899418231403794,-0.0431376496873821,-0.9848527771055791,0.14182601685537602,918.596577717802,-3086.8254677848,125.872981416061
504,30493,2542,ST01a.vsk,-0.0932111344929899,-0.0367754793156251,-0.9852599276798001,0.138643872695594,919.3151600654589,-3086.7820182062,125.34916192796699
516,30505,2543,ST01a.vsk,-0.0930663769232843,-0.0273936202000411,-0.986801534811095,0.129657124575464,920.1384729813901,-3086.66801710224,124.621850813918
528,30517,2544,ST01a.vsk,-0.111724956052176,-0.0246947429669529,-0.984943719107536,0.129590022978432,921.325883494879,-3086.84965117018,125.101138619816
540,30529,2545,ST01a.vsk,-0.11265246011683197,-0.0319242536135088,-0.9841072003072521,0.1335038709711,921.526663760615,-3087.2258681244502,125.189780496809
552,30541,2546,ST01a.vsk,-0.10456618738042801,-0.0156014261736497,-0.985406239766844,0.13340558678945402,921.212459352007,-3087.71544220968,125.15286443596099
564,30553,2547,ST01a.vsk,-0.0982976762536814,-0.0115547370937973,-0.986483713526816,0.130590726470766,920.731558040864,-3088.04457904831,125.417935334916
576,30565,2548,ST01a.vsk,-0.0909294553902674,-0.008481518504403521,-0.9876598066759041,0.127232088182209,920.10978043513,-3088.43132353652,125.599132721149
588,30577,2549,ST01a.vsk,-0.0870081081271381,-0.0052400826915376605,-0.9876247057853872,0.13038240362813902,919.5920310058699,-3088.84821107526,125.823954396427
600,30589,2550,ST01a.vsk,-0.10287023457789,-0.0007579193358569759,-0.987345190176346,0.120692236004664,919.667576810062,-3088.61289487729,126.508544750296
612,30601,2551,ST01a.vsk,-0.0949375524155593,-0.00595065194446449,-0.987657412297691,0.124435874313671,919.450732586484,-3088.6869075092895,126.31499750374901
624,30613,2552,ST01a.vsk,-0.10913888259291399,-0.0121810147138002,-0.9863806161616979,0.12244838605462,920.054198384784,-3088.6800063501896,126.25894617128701
636,30625,2553,ST01a.vsk,-0.13168471620178301,-0.0159249383831599,-0.9840952686419229,0.11816105150568999,920.975480291491,-3088.70932721841,126.19413072049299
648,30637,2554,ST01a.vsk,-0.145112931220876,-0.0374523377465831,-0.9816277085401741,0.11809572988033401,921.8304801217199,-3088.58138941385,126.545936377785
660,30649,2555,ST01a.vsk,-0.132511577703947,-0.0116528313583619,-0.9844506219346891,0.114725177132783,922.099012538974,-3088.5809330983398,126.586983076343
672,30661,2556,ST01a.vsk,-0.12946559883056802,-0.00672509443900535,-0.984615336812914,0.11715831313663,922.546477328528,-3088.6503982771696,126.665930653474
684,30673,2557,ST01a.vsk,-0.126168473282261,0.00309132137442339,-0.985404684668134,0.1142347036407,922.8998723653431,-3088.54263572362,126.820443024592
696,30685,2558,ST01a.vsk,-0.125595015827426,0.00528455157775222,-0.98561103250745,0.112999372182017,923.040070739043,-3088.43757864568,126.857921962831
708,30697,2559,ST01a.vsk,-0.121868514136513,0.00331163990226369,-0.986039088665362,0.11341963642728801,923.210866977052,-3088.3707573175,126.820271919259
720,30709,2560,ST01a.vsk,-0.12034323737806502,0.0036730535329821397,-0.986106808104362,0.11444377180667199,923.201318495975,-3088.3976518129302,126.64919006955
732,30721,2561,ST01a.vsk,-0.11901439561843302,0.00223825373092126,-0.986248156642068,0.114652245402947,923.349958925054,-3088.3385125509803,126.637961659181
744,30733,2562,ST01a.vsk,-0.11995080662039999,0.00481916507964351,-0.9861680213258209,0.11428566556381801,923.541148401415,-3088.3536383676196,126.68414727920201
756,30745,2563,ST01a.vsk,-0.12261351904588999,0.00529706848265055,-0.986024621725308,0.112664596764628,923.7523222553431,-3088.37304603682,126.728912121833
768,30757,2564,ST01a.vsk,-0.11983075329483801,0.008978332682399691,-0.98647279934908,0.111496171465329,923.759720995241,-3088.38670854345,126.673140045857
780,30769,2565,ST01a.vsk,-0.11918143572581802,0.0041647468998171604,-0.986145454493081,0.115306473557335,923.9869544785249,-3088.34624472336,126.695594693572
792,30781,2566,ST01a.vsk,-0.12380942500966802,0.000249469781689853,-0.985565223727747,0.11546581235188,924.103782290607,-3088.41054013664,126.654090770664
804,30793,2567,ST01a.vsk,-0.12343029948897802,0.0017145191930550301,-0.985588996527206,0.11565617802993801,924.149675836185,-3088.41375170932,126.550914878597
816,30805,2568,ST01a.vsk,-0.12273291821381699,5.12183370499406e-05,-0.985714537131647,0.11534071029235901,924.0847393611659,-3088.48331466999,126.515804201208
828,30817,2569,ST01a.vsk,-0.122664044485556,-0.0038321259413049997,-0.985632816931697,0.11604653027343599,924.028927677732,-3088.48853890273,126.506553713643
840,30829,2570,ST01a.vsk,-0.11890005310673199,0.000571258735417978,-0.9861651959907259,0.11550176297895698,923.892502384436,-3088.58632493236,126.45204289846399
852,30841,2571,ST01a.vsk,-0.12038226821904,0.0054343651373294395,-0.9860153311541741,0.115118825145666,923.7952775038029,-3088.64555791529,126.514955514834
864,30853,2572,ST01a.vsk,-0.122349025322078,0.007307811085658859,-0.986125611267146,0.111953520279053,923.6131955463319,-3088.7290819638,126.423076085173
876,30865,2573,ST01a.vsk,-0.11649620618523,0.00217351284419272,-0.9868276566998309,0.11222782969782799,923.5231564414889,-3088.85772288493,126.439829465187
888,30877,2574,ST01a.vsk,-0.11692874212949698,-0.010641719141559999,-0.986253279474316,0.116270769344157,923.180182829886,-3088.86176673841,126.090179657528
900,30889,2575,ST01a.vsk,-0.117955418493858,-0.0399889510446111,-0.984842819419052,0.120714639050209,923.348769974859,-3088.6525962493797,126.741326971479
912,30901,2576,ST01a.vsk,-0.11754981892624401,-0.0174635535553735,-0.9857400890689041,0.11913664914733199,923.049891734322,-3088.85420747544,126.37434580748999
924,30913,2577,ST01a.vsk,-0.124569530481226,-0.0313512750998279,-0.98426085660822,0.12136760595049902,923.017348330143,-3088.72081661605,126.594170296033
936,30925,2578,ST01a.vsk,-0.13639964522401998,-0.0266842796702696,-0.9825406920868249,0.12368053361294801,923.0831711210361,-3088.640387507,126.794956106378
948,30937,2579,ST01a.vsk,-0.133996360633408,-0.036745925095748005,-0.981840479034477,0.12916650515984598,922.435333773853,-3088.58017957339,127.02015271374701
960,30949,2580,ST01a.vsk,-0.13818047450153,-0.0335148188874345,-0.981256833306313,0.130068983509291,921.8055543384829,-3088.40875676021,127.154273267661
972,30961,2581,ST01a.vsk,-0.129824850278422,-0.0263762228459791,-0.9813086611443299,0.13958192820593898,920.9052089964371,-3088.38610396635,127.17993535038299
984,30973,2582,ST01a.vsk,-0.130506818410654,-0.0241253824978013,-0.9799700708915969,0.14847422814879999,920.4481439215319,-3088.2138130828603,127.22001253186701
996,30985,2583,ST01a.vsk,-0.1390788845851,-0.0328542545891958,-0.977761251229585,0.15349461688251098,920.307017738703,-3088.1100077246997,127.444955981147
1008,30997,2584,ST01a.vsk,-0.14666399642943098,-0.0127825711249932,-0.9763626683772959,0.15824733118112302,920.455153179554,-3087.9580678858,127.60402184325001
1020,31009,2585,ST01a.vsk,-0.152669250070823,0.0011137884210327801,-0.974074176635778,0.16694417620718802,920.813032628156,-3087.7149488778005,127.53889362789499
1032,31021,2586,ST01a.vsk,-0.170986272129701,-0.0256902898439243,-0.9692495415263019,0.175097201582366,921.468048050482,-3087.43559369914,127.90375660344499
1044,31033,2587,ST01a.vsk,-0.19521057205561101,-0.036344700619309,-0.961111497336663,0.19192859344529997,922.1775405972791,-3087.2007723096003,128.318813930039
1056,31045,2588,ST01a.vsk,-0.204460114510495,-0.00924381135529661,-0.9607062013126829,0.187494555348513,923.0744369378099,-3087.06824440933,128.404006822027
1068,31057,2589,ST01a.vsk,-0.22835846137723897,-0.0215275532421496,-0.951732537143749,0.20394645206707898,924.40223093752,-3087.26755972127,128.612740466161
1080,31069,2590,ST01a.vsk,-0.31363543732328003,0.0129464701896173,-0.926877428711091,0.205823792382174,925.762015979683,-3086.82956905344,131.296322289008
1092,31081,2591,ST01a.vsk,-0.296234957133297,0.0230096874857632,-0.9296050429742199,0.218059323421266,926.108866619756,-3086.77795964028,131.246085586964
1104,31093,2592,ST01a.vsk,-0.311263839228303,0.0214563575602359,-0.922279119945841,0.228157121346298,927.132227299617,-3086.80248507424,131.785364773031
1116,31105,2593,ST01a.vsk,-0.281101924701385,0.0067449670071547795,-0.9248266041110659,0.25618736439887696,927.464760905755,-3087.06805059048,130.50786851238502
1128,31117,2594,ST01a.vsk,-0.27642784337408194,0.007854486885634691,-0.9265988518579841,0.254834303379242,928.0134205882301,-3086.4904003353004,130.263157668232
1140,31129,2595,ST01a.vsk,-0.276587032349151,0.00141286184320696,-0.922978090304925,0.267598696138034,928.6217089421989,-3086.0399194980605,130.520267147098
1152,31141,2596,ST01a.vsk,-0.27751218560248,-0.0165737096461482,-0.9182121435071249,0.282132519406663,928.947224656081,-3085.2387247901597,130.4051809822
1164,31153,2597,ST01a.vsk,-0.284781946212517,-0.0107995894873289,-0.914678417551915,0.2866112427017489,929.113475836676,-3084.45467964675,130.248365265362
1176,31165,2598,ST01a.vsk,-0.27570029269289803,-0.0184560522105638,-0.9135142783518291,0.298563872551904,929.062202219639,-3083.5296591544607,130.204162586134
1188,31177,2599,ST01a.vsk,-0.275559003116092,-0.0351995406104931,-0.9123722562884,0.30067439880656605,929.047308726294,-3082.52716805399,130.126317356711
1200,31189,2600,ST01a.vsk,-0.272433189895522,-0.0488893204047375,-0.909366271140853,0.31055269489265996,928.83295033953,-3081.18806242788,129.76251466625
1212,31201,2601,ST01a.vsk,-0.262007018447674,-0.054030779263819,-0.908713218264148,0.32042672193236305,928.8857022519439,-3080.5596415292102,129.35165572115
1224,31213,2602,ST01a.vsk,-0.26981942101677603,-0.0578130366398544,-0.9111307379038829,0.30609787859992893,928.997492494991,-3079.1603075143703,128.678898822211
1236,31225,2603,ST01a.vsk,-0.32014333901388,-0.0393014695232932,-0.8993137014151709,0.295293927173078,929.0264760147189,-3078.3091666356104,127.857753090219
1248,31237,2604,ST01a.vsk,-0.31892098100794397,-0.0598771814714499,-0.893520190452489,0.310363980296866,929.8923935870621,-3076.83286846292,130.013455765076
1260,31249,2605,ST01a.vsk,-0.26669664690282696,-0.06627726065433098,-0.9067761935815141,0.319745458145643,929.6837969140829,-3075.5890533040197,129.777509749641
1272,31261,2606,ST01a.vsk,-0.26778460700689005,-0.0839686320917807,-0.901848214201723,0.32849729316383197,929.9645011402561,-3073.70171534428,130.219653437852
1284,31273,2607,ST01a.vsk,-0.308960337739425,-0.0677413629514908,-0.890555715884048,0.32690233152375203,930.584547958204,-3072.0400063663105,131.931217324802
1296,31285,2608,ST01a.vsk,-0.306879948534865,-0.08813469155241101,-0.885312397607013,0.338051670570524,930.7250185161189,-3070.42652399033,131.698795756182
1308,31297,2609,ST01a.vsk,-0.261464808869434,-0.11575551026790303,-0.890708387121112,0.353377113969758,930.333833317628,-3069.7442629422103,130.837683522617
1320,31309,2610,ST01a.vsk,-0.2886228259768,-0.120870746536359,-0.8838340043113071,0.347742116776139,930.863415993794,-3068.7072779030896,132.15813995974898
1332,31321,2611,ST01a.vsk,-0.23703754846041,-0.15967282497896,-0.891500993843172,0.35148793373279996,930.123483012194,-3068.3709981298603,130.424421138878
1344,31333,2612,ST01a.vsk,-0.22893082919938001,-0.168266378000264,-0.8904060301444058,0.355603997389281,930.3116174294439,-3068.1709247069703,130.502013565041
1356,31345,2613,ST01a.vsk,-0.22855102757021598,-0.16436955973447198,-0.887965554669465,0.36368152187022706,930.8798870366879,-3068.1482003471197,130.691205630924
1368,31357,2614,ST01a.vsk,-0.234786116046471,-0.15009581634940197,-0.879961023204144,0.384727596186882,931.6984289456,-3068.37727255016,130.622185523121
1380,31369,2615,ST01a.vsk,-0.23756851918026398,-0.144328048428856,-0.869881450633951,0.407476226268709,932.6034645505259,-3068.47138318503,130.308871342072
1392,31381,2616,ST01a.vsk,-0.22275730358639498,-0.150777110578916,-0.865272773048664,0.42302301928508296,933.0793532853199,-3068.37518130627,129.482730061586
1404,31393,2617,ST01a.vsk,-0.24703203950742603,-0.126927766281404,-0.8469369727823791,0.453389763600629,934.214395790137,-3069.08022211151,128.749011371423
1416,31405,2618,ST01a.vsk,-0.269933619928487,-0.10606577470616,-0.828823349433917,0.478474396077187,935.834571500393,-3069.75666301547,128.171893479935
1428,31417,2619,ST01a.vsk,-0.263253563322153,-0.11815646714248501,-0.816670312655345,0.49978616537277004,936.9326963305231,-3070.1448403544,127.080469757455
1440,31429,2620,ST01a.vsk,-0.280246287184725,-0.12210523596576199,-0.785006771064775,0.5388104483502321,937.67316925914,-3070.82257255518,126.627848143067
1452,31441,2621,ST01a.vsk,-0.28365092507889,-0.12288382691849699,-0.773749632082622,0.552949567895448,938.2845961007409,-3071.3231402711303,126.59998660070299
1464,31453,2622,ST01a.vsk,-0.26484692192293496,-0.128795225348834,-0.7644180928176459,0.573526701425769,938.561125673427,-3072.1916227780393,127.281958738689
1476,31465,2623,ST01a.vsk,-0.258494730021672,-0.124891349056844,-0.757200909888971,0.5867106676591949,939.324195005947,-3072.85617142635,128.207522122174
1488,31477,2624,ST01a.vsk,-0.255823963206297,-0.12374094957530803,-0.7451367481805341,0.603335316187081,940.418905473437,-3073.8868561696995,129.816794117383
1500,31489,2625,ST01a.vsk,-0.23402876105212,-0.12953094949330402,-0.73965772092984,0.6175424908398189,941.580116516854,-3074.71567753973,130.652938167976
1512,31501,2626,ST01a.vsk,-0.236026626580754,-0.112384167440825,-0.733076418066302,0.6279014219832779,942.845311474688,-3075.4764812283697,131.445887176341
1524,31513,2627,ST01a.vsk,-0.262332208028772,-0.10559632642884301,-0.7155508735610341,0.6387630044245861,944.914386517093,-3076.31836960581,132.484395466435
1536,31525,2628,ST01a.vsk,-0.26665016265297403,-0.0995154688187324,-0.7102094430257321,0.6438920012393461,946.510974755558,-3076.91611448751,132.61374393098401
1548,31537,2629,ST01a.vsk,-0.273980942482702,-0.102579608843664,-0.6842771240441688,0.6679645832793921,947.864416483515,-3077.7856112119503,132.67510703668302
1560,31549,2630,ST01a.vsk,-0.27103473420130303,-0.113490028572013,-0.6756539102981509,0.6761301500228871,947.977461851647,-3078.3295290751503,132.84065088501302
1572,31561,2631,ST01a.vsk,-0.273709381028721,-0.11105796889399601,-0.662947852384644,0.687931280943528,948.170907592659,-3079.0518290210603,133.13143323698
1584,31573,2632,ST01a.vsk,-0.27069984887945203,-0.10802083868918401,-0.648623154247614,0.703093943935946,947.7849595286709,-3079.3631636171503,133.181514690973
1596,31585,2633,ST01a.vsk,-0.27163381004667897,-0.10956140552396901,-0.6373425400331899,0.7127452969491831,947.494157522139,-3079.99477537809,133.10101589151
1608,31597,2634,ST01a.vsk,-0.270683557015377,-0.126542493877646,-0.6267071257764979,0.7196913141796909,947.300900341563,-3080.4030589545196,132.639714736256
1620,31609,2635,ST01a.vsk,-0.26480245231966,-0.136524393890217,-0.6220729904824339,0.724062114483726,946.990661481772,-3080.7800983375605,132.224266739613
1632,31621,2636,ST01a.vsk,-0.261990561552068,-0.151331147144269,-0.617976696046974,0.7256477332042719,946.502876047055,-3081.1874642904304,131.707178557031
1644,31633,2637,ST01a.vsk,-0.257527053019463,-0.163976077900859,-0.606354434425373,0.7342519749323441,945.820990231988,-3081.75296026293,131.258931003465
1656,31645,2638,ST01a.vsk,-0.2535090368186,-0.168920652123014,-0.601963295551714,0.738132218742795,945.524034892582,-3081.97394307565,130.74373315644502
1668,31657,2639,ST01a.vsk,-0.24445082334194698,-0.186491957763573,-0.594489508870278,0.742998498316201,944.7574851934891,-3082.52138124433,130.239980771416
1680,31669,2640,ST01a.vsk,-0.23495459731313698,-0.194010478954598,-0.593440729103859,0.7449727325868442,943.8258382293599,-3083.0244192610603,129.604869073277
1692,31681,2641,ST01a.vsk,-0.22028426721037,-0.205118710245177,-0.589071921364667,0.7499302819507191,942.345517068781,-3083.53325216986,128.854116281493
1704,31693,2642,ST01a.vsk,-0.21959521884998395,-0.20502747561698198,-0.5831793827573609,0.754747296535138,941.2944976647819,-3084.0442225664697,128.657520095886
1716,31705,2643,ST01a.vsk,-0.214054397185048,-0.20319982675102,-0.576853238900095,0.7616632367553079,940.515638129789,-3084.50402521195,128.499507400217
1728,31717,2644,ST01a.vsk,-0.23292001026129502,-0.21785906270355299,-0.560720172295646,0.764119484111319,939.54780491851,-3084.86343450375,128.803331669601
1740,31729,2645,ST01a.vsk,-0.22629304420552201,-0.22609105478670802,-0.557053427491722,0.766397920149419,938.52805135822,-3085.0830170751697,128.66272650159402
1752,31741,2646,ST01a.vsk,-0.227679356006517,-0.187456510518214,-0.567946883217766,0.7684129783885859,938.007260348484,-3085.35684131031,128.569544538824
1764,31753,2647,ST01a.vsk,-0.222258963517438,-0.211653113409128,-0.5520164170664781,0.7752946459311228,937.0074908418941,-3085.6463983557,128.32055590964399
1776,31765,2648,ST01a.vsk,-0.228414316491022,-0.23060103899481,-0.544607260383365,0.773338860250912,935.91456772271,-3085.45717109536,128.597070234788
1788,31777,2649,ST01a.vsk,-0.21711511633976602,-0.228928597668376,-0.547512531994433,0.7750372576434019,935.1421799005659,-3086.0323700651697,128.833574658416
1800,31789,2650,ST01a.vsk,-0.212230737294077,-0.229327999610637,-0.5418314093406861,0.780247080477769,934.413324111969,-3086.4042826162895,129.338447860029
1812,31801,2651,ST01a.vsk,-0.195490370822609,-0.24445752888029396,-0.539162742675653,0.781874394260259,933.5606255707049,-3086.90648588319,129.935746130454
1824,31813,2652,ST01a.vsk,-0.188642836701592,-0.255151065747069,-0.534181839428685,0.7835570025428259,932.517063552159,-3087.13759070797,130.55581338191
1836,31825,2653,ST01a.vsk,-0.18175578441419396,-0.2465866171424,-0.532353231492806,0.7891513872492499,931.760742333233,-3087.4002372493396,131.083203404209
1848,31837,2654,ST01a.vsk,-0.195234427425698,-0.254777795241367,-0.5182121449959121,0.7927344865580429,931.2374823409599,-3087.41432957604,131.62170795530199
1860,31849,2655,ST01a.vsk,-0.16253963687606,-0.278492455546964,-0.502165708891406,0.8024041497033849,930.859384096882,-3087.6719039815302,130.506111234124
1872,31861,2656,ST01a.vsk,-0.15951954694567402,-0.28185591710818897,-0.48913787757431604,0.809848685160038,930.636257385897,-3087.4933901048403,129.954735382934
1884,31873,2657,ST01a.vsk,-0.17272484900668802,-0.282268008144515,-0.47332336044743106,0.816367499701266,930.9104134799809,-3087.18678552522,129.413696833771
1896,31885,2658,ST01a.vsk,-0.15530793695295497,-0.298195250236261,-0.45887048723618895,0.8224335312957349,931.276671319198,-3086.5398509502397,128.38758825101002
1908,31897,2659,ST01a.vsk,-0.18836960547912698,-0.270920152916308,-0.44568826769391606,0.8321545112029609,933.1471587942129,-3085.0541825129603,127.769973381539
1920,31909,2660,ST01a.vsk,-0.19910432462564498,-0.25468651523562197,-0.4504283589417029,0.832229860275144,934.194810389998,-3083.9714507751396,127.015822341842
1932,31921,2661,ST01a.vsk,-0.24781887939716102,-0.26792480930103396,-0.43392298404418106,0.8237189711870999,935.9223064181149,-3082.32081922537,127.702305189148
1944,31933,2662,ST01a.vsk,-0.184197933555073,-0.290989987627403,-0.41891352367981,0.840182961058369,937.813451504822,-3081.4570971717403,125.37959042480101
1956,31945,2663,ST01a.vsk,-0.194034957307991,-0.29973815875174203,-0.41468702723939205,0.836983955025398,938.830065668443,-3080.50291998753,125.68731796422199
1968,31957,2664,ST01a.vsk,-0.18585122412239605,-0.30132302127925104,-0.42266465793519803,0.834277139967213,939.621516951988,-3079.74327422837,125.66094461406
1980,31969,2665,ST01a.vsk,-0.181921174637546,-0.29995038489004,-0.42173632636378794,0.836105809002658,940.54071338685,-3079.15268758241,125.12490240902099
1992,31981,2666,ST01a.vsk,-0.216922637728877,-0.32294064385679,-0.40820885038954297,0.825844685306962,941.5135133473,-3078.00654124118,125.838336842048
2004,31993,2667,ST01a.vsk,-0.17811483487529003,-0.319232439079786,-0.395073205610813,0.842782841332757,942.071901954342,-3078.35111029837,125.288132821548
2016,32005,2668,ST01a.vsk,-0.187574432609266,-0.322684559251221,-0.39177545342234404,0.84095332899506,943.298675658204,-3077.2864772960197,124.70384785873999
2028,32017,2669,ST01a.vsk,-0.233786306982089,-0.31281199612635496,-0.390768653338431,0.833542126898929,943.865418187568,-3076.12212259771,125.65062355324
2040,32029,2670,ST01a.vsk,-0.20657997156588398,-0.31407817088632894,-0.39294388225219606,0.8392107740735391,944.8146795768089,-3076.1554148004902,124.58883406123199
2052,32041,2671,ST01a.vsk,-0.213775350410714,-0.34823224936738395,-0.37611124523008005,0.8316097229282421,945.731497742762,-3075.1912858436,124.925468981612
2064,32053,2672,ST01a.vsk,-0.20054405521254504,-0.32285811487140303,-0.371735399652868,0.8469696052548249,946.511080215408,-3075.3570707364197,124.832807464285
2076,32065,2673,ST01a.vsk,-0.20567233239467103,-0.31786458931408695,-0.370334397309106,0.848241374089489,947.2513373403391,-3074.57099944829,124.71156350510799
2088,32077,2674,ST01a.vsk,-0.245420809120259,-0.315902436969783,-0.36214291887733,0.841918513321994,947.7047618638729,-3073.7546805536304,125.76012406735902
2100,32089,2675,ST01a.vsk,-0.22972321872539397,-0.333456523402084,-0.35302093029655396,0.843451369405252,948.9987182386301,-3073.25326950448,125.373500252054
2112,32101,2676,ST01a.vsk,-0.218738079985498,-0.31994630235050703,-0.353730965740688,0.851271061326917,949.883658703429,-3073.56206687942,125.400512802779
