,Unnamed: 0,Frame,patternID,RX,RY,RZ,RW,X,Y,Z
9445,39434,3287,ST02b.vsk,-0.24057380249691698,-0.1815432965121,-0.927562900222069,0.220892152815166,2125.83175952421,76.946924542087,102.44358596440901
9457,39446,3288,ST02b.vsk,-0.24820122230554,-0.17225257725557303,-0.928512247572968,0.215847652250018,2125.7397293120803,76.7700953331053,102.565475366237
9469,39458,3289,ST02b.vsk,-0.246473188181629,-0.171173736125036,-0.9288441406742192,0.21725349687347098,2125.7563388393696,76.82309281512421,102.670959074903
9481,39470,3290,ST02b.vsk,-0.24996478146599,-0.16699621918964702,-0.9294572029157421,0.21386719886665198,2125.68830021737,76.74457809887299,102.748257576568
9493,39482,3291,ST02b.vsk,-0.25494105606594,-0.160508868797547,-0.9301408124554359,0.20995244693514897,2125.71065026372,76.6518752486695,102.77812337857
9505,39494,3292,ST02b.vsk,-0.259695918881166,-0.153595920963087,-0.9307435818422242,0.20659793716171201,2125.6811915871103,76.61150481669121,102.801559226926
9517,39506,3293,ST02b.vsk,-0.262083135998039,-0.15534396991053,-0.9296878532967541,0.20702940919189103,2125.61356472631,76.6285577603041,102.72186989164899
9529,39518,3294,ST02b.vsk,-0.260912649100882,-0.157146912398621,-0.930178789651146,0.20493134642086602,2126.2890146858103,76.3933555257952,102.862534322215
9541,39530,3295,ST02b.vsk,-0.24627366328918499,-0.17098020975645697,-0.927788195661918,0.22209032989341396,2125.22719484496,77.2331592450401,102.659068675697
9553,39542,3296,ST02b.vsk,-0.235424337892449,-0.177710810166566,-0.92687952594671,0.232139168299206,2125.04102526553,77.4848662812747,102.568259425448
9565,39554,3297,ST02b.vsk,-0.233817462112386,-0.18199517945029,-0.926225985813105,0.23305057878649899,2125.12981203094,77.4721556655599,102.42776563697201
9577,39566,3298,ST02b.vsk,-0.23421486447996698,-0.18294675905905605,-0.9255971103280028,0.234401087793697,2125.1611754435103,77.45763649239679,102.32840991716
9589,39578,3299,ST02b.vsk,-0.23944147032852103,-0.176966057416632,-0.924892424757278,0.236484247754334,2125.2912611294,77.6831190361003,102.26035335898001
9601,39590,3300,ST02b.vsk,-0.24179270507851197,-0.180407419695834,-0.924111734775938,0.23453560995915398,2125.49414197828,77.6652099227678,102.09789329488899
9613,39602,3301,ST02b.vsk,-0.245346238481737,-0.17778342640539496,-0.92347188215929,0.23536771108119198,2125.7739386243697,77.7524059251057,102.06658901191099
9625,39614,3302,ST02b.vsk,-0.24927578915114101,-0.172076980153996,-0.924332324323272,0.23207940032518104,2126.01926115669,77.9482132603056,101.844951793229
9637,39626,3303,ST02b.vsk,-0.255493326256428,-0.16765113967912,-0.923546983430571,0.231683458621911,2126.4355065669197,77.98559233455059,101.805656995955
9649,39638,3304,ST02b.vsk,-0.253199317420488,-0.175041254381447,-0.9222318111141979,0.23396399614341198,2126.61331060022,78.101461490277,101.744687810657
9661,39650,3305,ST02b.vsk,-0.259071951823312,-0.16864359256199601,-0.922600468615677,0.23075839697912698,2126.64557447828,78.06311280862009,101.76499415401301
9673,39662,3306,ST02b.vsk,-0.261170450693967,-0.164888007122066,-0.9234444555667759,0.22771095334788896,2126.64377867013,78.02858936421579,101.775827332384
9685,39674,3307,ST02b.vsk,-0.26218473387723895,-0.160880440134872,-0.9246469114151579,0.224509996468177,2126.8157940166,78.14347026722429,101.734503772703
9697,39686,3308,ST02b.vsk,-0.264193853085756,-0.16052463134722303,-0.924038387777194,0.22491444737202695,2126.74969630848,78.11256492993058,101.72504433869601
9709,39698,3309,ST02b.vsk,-0.266690895069218,-0.158170885826995,-0.924114716572278,0.223315758464154,2126.8109409289104,78.0894540750208,101.69980256746
9721,39710,3310,ST02b.vsk,-0.263891110210726,-0.159743911513889,-0.924957084482624,0.22203098106209698,2126.84460902888,78.2197277948803,101.74607552996599
9733,39722,3311,ST02b.vsk,-0.261030230563706,-0.163862988651344,-0.923824333583677,0.22706990192621898,2126.7951395792898,78.3425583586721,101.746485560202
9745,39734,3312,ST02b.vsk,-0.25942553859489104,-0.166854593736129,-0.9242540543946322,0.224971948049053,2126.81860768545,78.38908125092959,101.61000831167601
9757,39746,3313,ST02b.vsk,-0.260485301339873,-0.168796157754899,-0.923444086701068,0.225624208918035,2126.84579732749,78.4563696707964,101.54935815894899
9769,39758,3314,ST02b.vsk,-0.2597644242183,-0.16867319813687398,-0.923764149087871,0.22523674877953798,2126.76212439322,78.4482767979072,101.49920013622801
9781,39770,3315,ST02b.vsk,-0.260547472272962,-0.170501560968395,-0.923762737873842,0.22294985201908898,2126.83354680638,78.5312705694371,101.449357904352
9793,39782,3316,ST02b.vsk,-0.260575788982767,-0.170179508385437,-0.9235770603169781,0.223929914879517,2126.72757293621,78.578331503335,101.433494964778
9805,39794,3317,ST02b.vsk,-0.261301283960716,-0.16797303155629198,-0.9247798803707841,0.21974729243307603,2126.53809373439,78.7280302424957,101.45051438729601
9817,39806,3318,ST02b.vsk,-0.263008278741083,-0.168791834084576,-0.92397545465966,0.22046614535228098,2126.63515735175,78.7513565680249,101.46387876499901
9829,39818,3319,ST02b.vsk,-0.264873308336703,-0.16453303047024698,-0.925685803083126,0.214188716755564,2126.51403950534,78.8164349152734,101.390022687006
9841,39830,3320,ST02b.vsk,-0.266559210388279,-0.166491067505516,-0.9243785964039829,0.21622007841145102,2126.5349174850303,78.8659204849187,101.493685197655
9853,39842,3321,ST02b.vsk,-0.27022144243523394,-0.163722270678175,-0.9239185621423269,0.215754213541841,2126.4289258829,78.906168454621,101.51812263890301
9865,39854,3322,ST02b.vsk,-0.273520442930145,-0.160574139561331,-0.9236616436874642,0.21506203984898803,2126.37024226621,78.9536819764052,101.51153850217399
9877,39866,3323,ST02b.vsk,-0.272632422993787,-0.162997214300584,-0.923372711646681,0.21560683071053502,2126.30570424159,78.99659338829692,101.480660404697
9889,39878,3324,ST02b.vsk,-0.272615074271526,-0.163912943241103,-0.923027933626553,0.21640933913088198,2126.21840117385,79.03314973501229,101.50624200898399
9901,39890,3325,ST02b.vsk,-0.272670937741353,-0.16293820831828,-0.923065010661657,0.21691631122042102,2126.09647271338,79.0419099954267,101.534543626296
9913,39902,3326,ST02b.vsk,-0.278864739528465,-0.15622564589276,-0.923355893528537,0.212701430411807,2126.0179153733898,78.956540439698,101.55336336228399
9925,39914,3327,ST02b.vsk,-0.275079489064583,-0.158242439968011,-0.9236229592897,0.214967983574012,2125.9455098016197,79.02914675486791,101.56211772463499
9937,39926,3328,ST02b.vsk,-0.27458163330046803,-0.15972179587706797,-0.923186370884461,0.21638114333053696,2125.8595720201997,79.0363252729988,101.659578068052
9949,39938,3329,ST02b.vsk,-0.27706507845944395,-0.156565623166868,-0.9234119693438481,0.214551818480171,2125.73995076818,78.97409575233429,101.663091570294
9961,39950,3330,ST02b.vsk,-0.269825932088414,-0.16509010710369101,-0.9235635315980769,0.216724770183748,2125.7794332354997,79.0934231696658,101.658607954738
9973,39962,3331,ST02b.vsk,-0.35551622827516793,-0.0582453664747205,-0.91991066664149,0.154854945405154,2125.8443118118203,78.3571678486452,101.368377411619
9985,39974,3332,ST02b.vsk,-0.35256180886158295,-0.0551197672685783,-0.9201773977048879,0.161045145662846,2125.93191249564,78.3950600093339,101.629168940744
9997,39986,3333,ST02b.vsk,-0.336497654230346,-0.0810069093710844,-0.9213230051535369,0.17711896992269102,2126.0104054785397,78.5846683923904,101.968611539106
10009,39998,3334,ST02b.vsk,-0.37469919962153003,-0.0368965311488425,-0.914338722188755,0.149076681269749,2126.37933030463,77.6589970026872,101.69105867699899
10021,40010,3335,ST02b.vsk,-0.342849656161484,-0.0704552006136051,-0.92102965144674,0.170864154029877,2126.1925027455104,78.37723624475241,102.085872632094
10033,40022,3336,ST02b.vsk,-0.34495257075781705,-0.0598847387523479,-0.9224859892965691,0.16260732315509902,2126.0777288676,77.82679464468859,101.62536140318399
10045,40034,3337,ST02b.vsk,-0.3436517733889569,-0.0539359187295663,-0.923669530551351,0.16071394976314002,2126.0468973401603,77.87545038062329,101.75940502861799
10057,40046,3338,ST02b.vsk,-0.38527107557420903,-0.0242691156581912,-0.911318898600221,0.143091136710635,2126.58950663927,77.3823413050791,102.136054397231
10069,40058,3339,ST02b.vsk,-0.399065232947299,-0.0107305767017741,-0.90656956029586,0.13697965878675802,2126.67731887765,77.5637828227701,102.32914717480301
10081,40070,3340,ST02b.vsk,-0.35798625982327,-0.0551305272474259,-0.9174526686242009,0.16458148005623002,2126.00436952896,78.5682461476745,102.44594879196899
10093,40082,3341,ST02b.vsk,-0.38508396211352297,-0.0355856937259231,-0.9100802983374399,0.14898943285693697,2126.32374079202,77.9919408712102,102.16380221997801
10105,40094,3342,ST02b.vsk,-0.39604674152599295,-0.0277409617888957,-0.906234535908187,0.14531477382889302,2126.3368326669897,78.0985890818678,102.198191984752
10117,40106,3343,ST02b.vsk,-0.394533920828396,-0.0312453741828975,-0.906023571563521,0.14995999359571,2126.19376736426,78.3405372041279,102.275698151538
10129,40118,3344,ST02b.vsk,-0.39369847526661894,-0.0345368666874316,-0.9047965409852521,0.15859361536101702,2126.03612044288,78.41819524152791,102.460869920723
10141,40130,3345,ST02b.vsk,-0.39232358905079,-0.0350871998746403,-0.904891005082145,0.161317571270738,2126.0200043145896,78.44591002113401,102.466936018638
10153,40142,3346,ST02b.vsk,-0.34932171205946005,-0.0748232046168098,-0.9151768760970491,0.18662024271757,2125.44250646918,79.1941850784421,102.462809883324
10165,40154,3347,ST02b.vsk,-0.37555989794538,-0.0564371441023019,-0.908598355404167,0.173835095356705,2125.88396160379,78.3838749356396,102.313839863288
10177,40166,3348,ST02b.vsk,-0.38119378381589397,-0.0511926108865973,-0.908175965994103,0.165187864449581,2126.10111400495,78.3077630164602,102.260149066224
10189,40178,3349,ST02b.vsk,-0.337191164468731,-0.0915841145367774,-0.9172506554879141,0.191221608548113,2125.5884742071103,79.0289752616165,102.317709393029
10201,40190,3350,ST02b.vsk,-0.310058749485779,-0.120895183869974,-0.920251894553541,0.205874663217645,2125.53547494298,79.0249189007049,102.103113910549
10213,40202,3351,ST02b.vsk,-0.298719705946806,-0.132719866000768,-0.921057846251163,0.21167054189697898,2125.45432515399,78.8437091854727,101.977079056824
10225,40214,3352,ST02b.vsk,-0.288171894066685,-0.141801830967242,-0.921647305659553,0.21775087640430604,2125.4219166844396,78.840878397301,101.927300767581
10237,40226,3353,ST02b.vsk,-0.282787098323148,-0.14871076253531,-0.921484946165956,0.220866611595475,2125.39211576525,78.8091981180457,101.829684727845
10249,40238,3354,ST02b.vsk,-0.28299776122955295,-0.15002791582943698,-0.9200854899478051,0.22549186858608603,2125.2128162295603,78.715082393091,101.909239832092
10261,40250,3355,ST02b.vsk,-0.281383000958899,-0.15042559800449098,-0.921339969706412,0.222099992025535,2125.29121645622,78.72325621308342,101.80256515007
10273,40262,3356,ST02b.vsk,-0.279679493206669,-0.15291286021964,-0.919892226153415,0.22846297407156502,2125.10666560121,78.7403061970848,101.92288899907899
10285,40274,3357,ST02b.vsk,-0.280605680098003,-0.152521450814704,-0.9197371207216859,0.228213251378393,2125.06033737743,78.6684194166158,101.89281189926399
10297,40286,3358,ST02b.vsk,-0.27897213397947496,-0.153430006344021,-0.919766490671249,0.229485041461327,2124.98978011864,78.61746003306479,101.91368594284701
10309,40298,3359,ST02b.vsk,-0.28493870901033697,-0.14627790603934399,-0.919963734327672,0.22600759685052899,2124.98321887738,78.4783369013252,101.911325285165
10321,40310,3360,ST02b.vsk,-0.396464619220649,-0.0340561824303102,-0.902188401844206,0.166469425788334,2125.73474154219,77.5958873161123,102.220465976742
10333,40322,3361,ST02b.vsk,-0.31274453127242496,-0.114310572513835,-0.9182478376291808,0.214347521236155,2124.92423269375,78.8505972013758,102.244585663368
10345,40334,3362,ST02b.vsk,-0.301018961765706,-0.126436121088232,-0.9192852971468509,0.21980908623458703,2124.9588633959,78.6513489956727,102.249621587685
10357,40346,3363,ST02b.vsk,-0.293172936404027,-0.136298300838568,-0.91926512872703,0.224552946218119,2124.82503627887,78.7171859359402,102.23870374834101
10369,40358,3364,ST02b.vsk,-0.283776720148415,-0.150130844774193,-0.9182005017894691,0.23203306027970103,2124.6806462536497,78.8681806324723,102.11739950764601
10381,40370,3365,ST02b.vsk,-0.276880556959861,-0.159084645728982,-0.917453874448457,0.237292269006803,2124.60921116191,79.0190081556204,102.046793894928
10393,40382,3366,ST02b.vsk,-0.271955973938662,-0.161930142289964,-0.918106240693536,0.23853617766831497,2124.6454307516,78.85903407101479,102.014595041535
10405,40394,3367,ST02b.vsk,-0.269423832562305,-0.163723387654016,-0.9198762322472991,0.23330916854904302,2124.82969098821,78.73876387194801,101.894815289421
10417,40406,3368,ST02b.vsk,-0.27721075395978195,-0.157466819391151,-0.918724460748617,0.233031680039533,2124.78791812809,78.6581699534538,102.01345261207199
10429,40418,3369,ST02b.vsk,-0.282900691981138,-0.14788991399087098,-0.919167903971412,0.230707902173219,2124.8871513807603,78.631449502269,102.045025101983
10441,40430,3370,ST02b.vsk,-0.375926696934559,-0.0574194129125751,-0.906422531628456,0.183794242861164,2125.60459112219,77.865984228835,102.390001903734
10453,40442,3371,ST02b.vsk,-0.337541249824521,-0.0876004941782477,-0.915016281019605,0.202823232287817,2125.1924634373104,78.6609168677101,102.643654950954
10465,40454,3372,ST02b.vsk,-0.307907974240912,-0.11710745447387802,-0.9185115199329379,0.21866666699794501,2125.01941867874,78.6830731095975,102.48115116615
10477,40466,3373,ST02b.vsk,-0.290549537754401,-0.134907783331757,-0.91948869718189,0.227862660087093,2124.89248515218,78.59026276419421,102.320867938897
10489,40478,3374,ST02b.vsk,-0.282470666415846,-0.144818332626721,-0.91958325394529,0.23152669870491602,2124.82729755781,78.5535059958717,102.201303678855
10501,40490,3375,ST02b.vsk,-0.273626652436463,-0.15274203267245498,-0.9208315491179492,0.232093913493095,2124.88678933487,78.5685616508726,102.014988225947
10513,40502,3376,ST02b.vsk,-0.27758133556182396,-0.151142900326767,-0.9208034047435799,0.228529025817638,2124.83498559453,78.50101854067809,102.047405913649
10525,40514,3377,ST02b.vsk,-0.277852879774523,-0.15127933596175597,-0.921070104991058,0.227029076119639,2124.771300467,78.51781508450959,102.118747516415
10537,40526,3378,ST02b.vsk,-0.273788917609965,-0.15329909512678902,-0.921240843886098,0.22990068199834,2124.6412702986,78.5234249453162,102.173632016838
10549,40538,3379,ST02b.vsk,-0.27458656819724303,-0.152444839893706,-0.9210148020070921,0.230422485533163,2124.63092386809,78.5357437877083,102.198470412633
10561,40550,3380,ST02b.vsk,-0.27471015715942004,-0.15270419985427403,-0.921053526659673,0.229948163567558,2124.6080404979602,78.547860583927,102.203860846572
10573,40562,3381,ST02b.vsk,-0.274539142490689,-0.15261293408995702,-0.9208949597916949,0.23084632251605,2124.55472666202,78.5753228039792,102.188762075173
10585,40574,3382,ST02b.vsk,-0.274702329437394,-0.152906887455517,-0.9208000472494079,0.23083627738253001,2124.5297116779802,78.56091800758429,102.24110723816601
10597,40586,3383,ST02b.vsk,-0.27104310007687504,-0.15443216687885097,-0.921519785455501,0.231273925784702,2124.52160268124,78.4954114596097,102.243404687179
10609,40598,3384,ST02b.vsk,-0.273670467933639,-0.159381999019447,-0.919649394348402,0.232264600927834,2125.75134109192,77.8713012793355,102.951729831305
10621,40610,3385,ST02b.vsk,-0.24937669393872,-0.17446926619764802,-0.92125860978093,0.242186526415398,2124.55238238534,78.55815326848929,102.324601667388
10633,40622,3386,ST02b.vsk,-0.243167463466429,-0.17479981021205404,-0.924547427904942,0.23564096548666802,2125.29401537426,77.993393296996,102.602292195243
10645,40634,3387,ST02b.vsk,-0.235346602454678,-0.184590686728099,-0.922054500996905,0.24567000687433604,2124.4830361934,78.39776094859741,102.257963212185
10657,40646,3388,ST02b.vsk,-0.228785371862371,-0.189324394838322,-0.92242845876598,0.24685879688501605,2124.39450758643,78.37149108083808,102.235821904779
10669,40658,3389,ST02b.vsk,-0.22715856066141102,-0.190662009008209,-0.922671129030035,0.246424378448298,2124.3632542199803,78.299407882384,102.266115149657
10681,40670,3390,ST02b.vsk,-0.225303248646689,-0.191619767955708,-0.9239850972266359,0.24242906339985798,2124.25980599448,78.2063668790686,102.270635659999
10693,40682,3391,ST02b.vsk,-0.22855007374149502,-0.187344474506753,-0.9231137373783851,0.24602426613619802,2124.33364420934,78.2202647281123,102.354584542856
10705,40694,3392,ST02b.vsk,-0.229653502317263,-0.18341905952823398,-0.924839899013893,0.24142882733253895,2124.1982417667,78.20879986782009,102.36876449046
10717,40706,3393,ST02b.vsk,-0.23099995160984899,-0.18237500798986103,-0.925548255654475,0.23819908747076396,2124.2307291691395,78.2117496787165,102.41052634826299
10729,40718,3394,ST02b.vsk,-0.23229800994440303,-0.17991670817567101,-0.92588377708144,0.237501250591459,2124.22161284133,78.1455899118433,102.443295335114
10741,40730,3395,ST02b.vsk,-0.23534946887514901,-0.176467977117964,-0.926077064479145,0.236328058422543,2124.27965007997,78.1434452670435,102.451436318719
10753,40742,3396,ST02b.vsk,-0.23742314173452697,-0.173811242964327,-0.9264175701908441,0.23488377813249398,2124.21521068676,78.1013603108379,102.49434001090201
10765,40754,3397,ST02b.vsk,-0.23801909536669397,-0.17204981887164,-0.926731282440455,0.23433928440047302,2124.1318757716604,78.04772701163091,102.59093317487302
10777,40766,3398,ST02b.vsk,-0.24012117976459196,-0.169309286107679,-0.927188404930991,0.23237436697642397,2124.219895933,78.0109437830607,102.57368277201599
10789,40778,3399,ST02b.vsk,-0.241419941745909,-0.170661999376469,-0.926192324546103,0.234005708580185,2124.09784890673,77.8554268305466,102.64606969099701
10801,40790,3400,ST02b.vsk,-0.240132949929577,-0.170492504679596,-0.926954940190829,0.232428507421129,2124.16458132248,77.8180269460208,102.628303154703
10813,40802,3401,ST02b.vsk,-0.23930273838874302,-0.172364084577143,-0.9268617671886,0.23227588396464802,2124.14727779929,77.6784338087046,102.621361901816
10825,40814,3402,ST02b.vsk,-0.238027868518769,-0.17568400645250498,-0.926147358030139,0.23394216143953503,2124.11861021083,77.57143807665399,102.61406022180799
10837,40826,3403,ST02b.vsk,-0.23470415612325501,-0.180147817656707,-0.926347163000854,0.23311296937808,2124.1912172592897,77.5579093108322,102.57082519254
10849,40838,3404,ST02b.vsk,-0.23413592526964602,-0.18477017595165698,-0.926028992262644,0.231323704072784,2124.23330307275,77.3926327212983,102.493516887228
10861,40850,3405,ST02b.vsk,-0.23720962637647502,-0.18047200371735897,-0.926850195245506,0.228276509089178,2124.19647936529,77.2552396433269,102.45076383785499
10873,40862,3406,ST02b.vsk,-0.241958138218646,-0.174190452322358,-0.9272611446114292,0.22649661225590198,2124.22598004009,77.2291886041463,102.52409528612301
10885,40874,3407,ST02b.vsk,-0.243544172271702,-0.17318134787914,-0.927300114843034,0.22540841579530999,2124.22896608998,77.2020704834188,102.535083248106
10897,40886,3408,ST02b.vsk,-0.24565061015986497,-0.16847237158621098,-0.927382702107564,0.22634964451458,2124.1633464925,77.2239074962575,102.612423373846
10909,40898,3409,ST02b.vsk,-0.24422271181476002,-0.16976384097949,-0.9277981455064459,0.22522456909612398,2124.2213586162698,77.1842119596318,102.57079597706499
10921,40910,3410,ST02b.vsk,-0.23807028275872302,-0.177767372828832,-0.926392710076831,0.23133924946109102,2124.12913110344,77.2565874210595,102.594110813961
10933,40922,3411,ST02b.vsk,-0.24122519549107,-0.174185106243269,-0.926563438926727,0.230108990410181,2124.0695041515196,77.16601074726691,102.59804313966299
10945,40934,3412,ST02b.vsk,-0.241418919832375,-0.17625629424654604,-0.9255034386440949,0.232581187853618,2125.22270914906,76.6176918943101,103.20038022052799
10957,40946,3413,ST02b.vsk,-0.24126432382187898,-0.17626493354438397,-0.9256098840310679,0.232311303722736,2125.23035122719,76.60491674230941,103.220598032012
10969,40958,3414,ST02b.vsk,-0.23687178991161997,-0.173765235907204,-0.928710464308787,0.226261511127138,2124.86489704714,76.7630680260069,103.049860083148
10981,40970,3415,ST02b.vsk,-0.242202183700963,-0.17607166333221,-0.9249683958847259,0.234030635166318,2125.07753039192,76.5476181857189,103.251275393888
10993,40982,3416,ST02b.vsk,-0.24161237576665195,-0.176309094171969,-0.9254614051169742,0.232507528539551,2125.15216181172,76.61913329434041,103.222726510934
11005,40994,3417,ST02b.vsk,-0.236047093230742,-0.16809971006618696,-0.928269467674871,0.233109529268095,2124.59696094242,77.17614363597909,103.182256740781
11017,41006,3418,ST02b.vsk,-0.235953479405106,-0.167011067931232,-0.928120567123802,0.23457508739609398,2124.55406543559,77.305984416835,103.10833642330401
11029,41018,3419,ST02b.vsk,-0.236455917737705,-0.16666863445005403,-0.9277888275014541,0.235622700139123,2124.55563095059,77.4975411169668,103.13764017014401
11041,41030,3420,ST02b.vsk,-0.237674877150339,-0.167972417888944,-0.9270710851363431,0.236294567657057,2124.5550342567003,77.275430053116,103.12730343681801
11053,41042,3421,ST02b.vsk,-0.23723609118750502,-0.168922956821286,-0.9276250070530949,0.23387158439317302,2124.66543026064,77.3033651955877,103.12804904249201
11065,41054,3422,ST02b.vsk,-0.24131060215833702,-0.16728922925681,-0.9235092439814849,0.246807988811929,2124.7879117514603,77.04721074389529,103.54250446322901
11077,41066,3423,ST02b.vsk,-0.241476696062868,-0.17281690699025798,-0.9247069335040571,0.23820245390508898,2125.05704916296,76.87740166533071,103.32087355423201
11089,41078,3424,ST02b.vsk,-0.23641160364613398,-0.170069762577194,-0.928134411498425,0.23184551690915398,2124.8445498756896,77.0617860644585,103.117483765061
11101,41090,3425,ST02b.vsk,-0.23694135146152898,-0.17274568262762,-0.9284652963920841,0.22796911741869896,2124.8445947002397,76.9256007416991,103.04455101530199
11113,41102,3426,ST02b.vsk,-0.240682290748592,-0.175888683623775,-0.9259501294145921,0.231843834790156,2125.27023385424,76.74266866103301,103.16209615639099
11125,41114,3427,ST02b.vsk,-0.23645131755927104,-0.172105201488434,-0.9286197636581579,0.228332889852903,2124.94074502599,77.0372677121725,103.06229666153999
11137,41126,3428,ST02b.vsk,-0.23694449010067803,-0.17194719863018398,-0.9283269154826641,0.229130110384044,2124.85139990639,77.06129472016559,103.068195568894
11149,41138,3429,ST02b.vsk,-0.23708403976892697,-0.17280435135292999,-0.9284854761621469,0.227693949845597,2124.9039669988,77.13582485228609,103.013502299651
11161,41150,3430,ST02b.vsk,-0.236304901392441,-0.17151825105942997,-0.928761339730362,0.22835029440245103,2124.96741405292,77.33834066953929,102.999897281914
11173,41162,3431,ST02b.vsk,-0.23587649634358202,-0.16852228613587902,-0.9283410918225309,0.23269150131013602,2124.86110851284,77.45133233777891,103.044568421531
11185,41174,3432,ST02b.vsk,-0.23677353404617302,-0.169813757076771,-0.9281016596627191,0.23179493267555,2124.90011433374,77.566869369123,102.921318841096
11197,41186,3433,ST02b.vsk,-0.23824653049985997,-0.16992394994444898,-0.9271419640641301,0.23403465643225302,2124.8437414558102,77.64264909302901,102.94946508580601
11209,41198,3434,ST02b.vsk,-0.23813539916340398,-0.17044559432361,-0.927289449623356,0.23318256293765002,2124.9520948809804,77.6985578578835,102.85838670947399
11221,41210,3435,ST02b.vsk,-0.23801234557058498,-0.170817037670621,-0.9274349266977769,0.23245670508400101,2125.01891665822,77.7295360613699,102.799004178958
11233,41222,3436,ST02b.vsk,-0.238437779812967,-0.170597570045656,-0.9271110884991701,0.23347146256933604,2124.96727958265,77.7421737095802,102.808284857285
11245,41234,3437,ST02b.vsk,-0.238778848122846,-0.17082897327513002,-0.926855438855267,0.23396820092333603,2124.99490527036,77.7206047752242,102.76675137305901
11257,41246,3438,ST02b.vsk,-0.238844644109591,-0.171230973301781,-0.9269288229487191,0.233315552308865,2125.04710782534,77.78217355559221,102.77130320381
11269,41258,3439,ST02b.vsk,-0.23763726126757503,-0.171094385779204,-0.92767749586739,0.231667233059168,2125.11341205701,77.722293616497,102.759740986458
11281,41270,3440,ST02b.vsk,-0.23773284356386498,-0.171162475522798,-0.9275539788704559,0.23201318571480398,2125.16563907311,77.71202214057591,102.77242302021799
11293,41282,3441,ST02b.vsk,-0.23821191624761398,-0.17034368516757903,-0.9270363107841991,0.23418324100752697,2125.0845976714,77.7127912645618,102.857039708524
11305,41294,3442,ST02b.vsk,-0.237989145624494,-0.170214707877142,-0.927096660517087,0.234264597934233,2125.13169209443,77.69738313490559,102.87256054612499
11317,41306,3443,ST02b.vsk,-0.236533858066015,-0.17016488168925697,-0.9281504092030128,0.231586841000017,2125.1728855057,77.7025833156052,102.82554139700399
11329,41318,3444,ST02b.vsk,-0.237091105770483,-0.17087125549644197,-0.9279690574933129,0.231223376725997,2125.1698073582897,77.7144802408107,102.821856164389
11341,41330,3445,ST02b.vsk,-0.237156705191613,-0.16980040210158198,-0.9276766102885258,0.233110761983202,2125.0845212345603,77.7220866778205,102.82595565768801
11353,41342,3446,ST02b.vsk,-0.23709125161513395,-0.170447545834333,-0.927911375909335,0.231766803025513,2125.09693850763,77.7135972007615,102.79190929833901
11365,41354,3447,ST02b.vsk,-0.23796087290336101,-0.16957300374511,-0.927207853908114,0.23431861859238104,2124.9204800472603,77.73462550259009,102.86874625976401
11377,41366,3448,ST02b.vsk,-0.242436458279263,-0.17138748511525304,-0.923908740007515,0.241336971433308,2125.15457595209,77.58661850795421,103.108296432018
11389,41378,3449,ST02b.vsk,-0.238055794596758,-0.16903914491412397,-0.9271145297280671,0.23497628585181501,2124.7936209522895,77.7161444905953,102.90231356426001
11401,41390,3450,ST02b.vsk,-0.23771959278326102,-0.16840455385045,-0.927288292764744,0.235086629885322,2124.69641831523,77.7045760404732,102.939173099764
11413,41402,3451,ST02b.vsk,-0.23785726295373,-0.168740955267883,-0.9274981233374359,0.23387527376996498,2124.5577178780104,77.7243232587081,102.95587263162099
11425,41414,3452,ST02b.vsk,-0.23797646414381102,-0.168582881161086,-0.927382774449068,0.234324997275548,2124.4645951309,77.6352353691818,102.933156158236
11437,41426,3453,ST02b.vsk,-0.237614390063952,-0.168348293898958,-0.9277649559108659,0.23334618094058202,2124.3785469813,77.69734807902358,102.96877936658301
11449,41438,3454,ST02b.vsk,-0.236646000874898,-0.16624424231935,-0.9280726038617891,0.234611943700191,2124.1562121123898,77.66661784445691,103.01103431470301
11461,41450,3455,ST02b.vsk,-0.24338786258767,-0.16828038444148902,-0.9230717632396519,0.24572867245575897,2124.36705265291,77.5214796705171,103.384442100116
11473,41462,3456,ST02b.vsk,-0.23675292322508898,-0.158343250389827,-0.9262491045519631,0.24685636454636398,2123.54546104701,77.7728133267505,103.34247165541599
11485,41474,3457,ST02b.vsk,-0.237321997983605,-0.15742813274776998,-0.9261371340662171,0.24731490289959301,2123.18850422067,77.9117011886527,103.56867392805701
11497,41486,3458,ST02b.vsk,-0.23594239618524,-0.160434303679177,-0.929035718918063,0.23555180504454395,2122.74115214739,77.9182326418261,103.61185380223101
11509,41498,3459,ST02b.vsk,-0.237828006196072,-0.15845259796460298,-0.927847790970544,0.23964367393726602,2122.15730080196,78.0920812177983,103.963141848466
11521,41510,3460,ST02b.vsk,-0.23585657193718,-0.15135065915779902,-0.928139735137919,0.244992423361732,2121.5501734128898,78.50323106221941,104.448438140537
11533,41522,3461,ST02b.vsk,-0.35900370867889897,-0.0314770313279692,-0.913779027836493,0.187439115287522,2121.17509638897,78.5367054666497,105.010246357022
11545,41534,3462,ST02b.vsk,-0.276665287845704,-0.110709835342714,-0.925373332357529,0.23427301727080102,2119.5549147374104,79.6326061011267,105.323491198539
11557,41546,3463,ST02b.vsk,-0.259177186826183,-0.126889805335802,-0.9263534570320701,0.242064941235697,2119.06890096807,79.7940090520825,105.686941184289
11569,41558,3464,ST02b.vsk,-0.248138253447631,-0.140366880038228,-0.9252703461324879,0.25019858659104804,2118.29936653578,80.02880540292671,106.062655758052
