-21.149,-75.312,-120.19
-176.1,-86.136,-74.217
59.471,45.24,28.368
306.75,413.03,420.78
24.107,0.37597,-3.0264
13.157,21.797,-2.5813
175.82,114.45,136.87
96.214,235.41,204.63
0.23335,0.067986,0.0089165
-0.15703,-0.14711,-0.21209
0.11534,0.11665,0.097728
